Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.786,10081100.0,-88.041
1200.0,15.533,8534330.0,-88.322
1250.0,15.396,8269960.0,-88.031
1500.0,14.668,7236210.0,-88.082
1600.0,14.868,6692160.0,-88.501
1660.0,14.979,6400730.0,-88.718
2000.0,15.516,5130130.0,-89.357
2400.0,15.585,4254590.0,-89.197
2500.0,15.605,4080420.0,-89.124
3000.0,15.592,3403630.0,-89.277
3200.0,15.611,3186860.0,-89.216
3330.0,15.623,3060290.0,-89.182
4000.0,15.676,2538990.0,-89.157
4800.0,15.554,2132540.0,-89.243
5000.0,15.532,2049990.0,-89.345
6000.0,15.5,1711810.0,-89.316
6400.0,15.479,1606950.0,-89.299
6660.0,15.467,1545390.0,-89.287
8000.0,15.415,1290700.0,-89.235
9600.0,15.471,1072050.0,-89.288
10000.0,15.479,1028420.0,-89.293
12000.0,15.371,863010.0,-89.265
12500.0,15.383,827869.0,-89.265
15000.0,15.428,687853.0,-89.255
16000.0,15.421,645191.0,-89.245
16600.0,15.416,622057.0,-89.242
20000.0,15.393,517083.0,-89.221
24000.0,15.361,431784.0,-89.182
25000.0,15.354,414702.0,-89.174
30000.0,15.348,345725.0,-89.182
32000.0,15.334,324413.0,-89.168
33300.0,15.325,311924.0,-89.16
40000.0,15.287,260323.0,-89.119
48000.0,15.262,217298.0,-89.094
50000.0,15.256,208683.0,-89.088
60000.0,15.235,174132.0,-89.067
64000.0,15.224,163371.0,-89.06
66600.0,15.217,157066.0,-89.056
80000.0,15.185,131034.0,-89.043
96000.0,15.158,109387.0,-89.026
100000.0,15.154,105041.0,-89.015
120000.0,15.13,87669.1,-88.96
125000.0,15.119,84224.1,-88.958
150000.0,15.072,70406.6,-88.966
160000.0,15.054,66082.4,-88.938
166000.0,15.044,63734.9,-88.92
200000.0,14.999,53057.7,-88.818
240000.0,14.987,44252.0,-88.928
250000.0,14.984,42489.3,-88.952
300000.0,14.962,35460.3,-88.941
320000.0,14.937,33299.4,-88.956
333000.0,14.923,32030.9,-88.967
400000.0,14.863,26773.1,-89.047
480000.0,14.893,22265.1,-88.9
500000.0,14.9,21364.9,-88.874
600000.0,14.884,17822.3,-88.85
640000.0,14.883,16710.0,-88.846
666000.0,14.882,16058.8,-88.841
800000.0,14.883,13368.0,-88.818
960000.0,14.905,11123.3,-88.783
1000000.0,14.912,10672.8,-88.775
