Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.87,10695500.0,-87.553
1200.0,14.61,9072980.0,-87.832
1250.0,14.458,8798670.0,-87.492
1500.0,13.697,7727320.0,-87.446
1600.0,13.91,7147150.0,-87.95
1660.0,14.019,6834700.0,-88.155
2000.0,14.537,5472770.0,-88.885
2400.0,14.604,4539310.0,-88.686
2500.0,14.61,4356370.0,-88.626
3000.0,14.578,3638080.0,-88.786
3200.0,14.594,3407650.0,-88.719
3330.0,14.601,3272690.0,-88.693
4000.0,14.638,2717950.0,-88.671
4800.0,14.5,2286020.0,-88.774
5000.0,14.475,2198720.0,-88.877
6000.0,14.427,1838320.0,-88.871
6400.0,14.403,1726330.0,-88.862
6660.0,14.388,1660790.0,-88.855
8000.0,14.322,1388900.0,-88.82
9600.0,14.364,1154030.0,-88.907
10000.0,14.371,1107320.0,-88.928
12000.0,14.254,930327.0,-88.934
12500.0,14.264,892508.0,-88.938
15000.0,14.301,741827.0,-88.963
16000.0,14.292,695957.0,-88.967
16600.0,14.285,671090.0,-88.971
20000.0,14.257,558127.0,-88.984
24000.0,14.222,466245.0,-88.979
25000.0,14.214,447833.0,-88.978
30000.0,14.205,373421.0,-89.023
32000.0,14.191,350422.0,-89.02
33300.0,14.182,336945.0,-89.018
40000.0,14.144,281271.0,-89.006
48000.0,14.12,234796.0,-89.007
50000.0,14.114,225497.0,-89.007
60000.0,14.096,188159.0,-89.011
64000.0,14.085,176538.0,-89.011
66600.0,14.078,169722.0,-89.012
80000.0,14.05,141586.0,-89.022
96000.0,14.027,118179.0,-89.024
100000.0,14.023,113480.0,-89.013
120000.0,14.003,94697.5,-88.969
125000.0,13.994,90977.1,-88.97
150000.0,13.951,76046.2,-88.992
160000.0,13.935,71375.0,-88.965
166000.0,13.926,68837.5,-88.948
200000.0,13.886,57299.1,-88.849
240000.0,13.878,47778.8,-88.975
250000.0,13.877,45871.0,-89.003
300000.0,13.859,38274.6,-88.997
320000.0,13.836,35943.0,-89.016
333000.0,13.822,34573.6,-89.028
400000.0,13.767,28897.3,-89.117
480000.0,13.8,24023.3,-88.963
500000.0,13.808,23049.9,-88.937
600000.0,13.796,19225.5,-88.914
640000.0,13.795,18025.1,-88.911
666000.0,13.794,17322.1,-88.905
800000.0,13.796,14418.3,-88.885
960000.0,13.817,11996.7,-88.858
1000000.0,13.825,11510.4,-88.859
