Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,34.396,2297260.0,-29.796
1200.0,31.805,2135130.0,-30.829
1250.0,31.251,2112580.0,-31.255
1500.0,28.923,2018510.0,-33.409
1600.0,28.73,1983810.0,-34.982
1660.0,28.671,1959930.0,-35.88
2000.0,28.544,1804060.0,-40.329
2400.0,27.416,1653120.0,-43.117
2500.0,27.213,1618470.0,-43.771
3000.0,26.05,1495600.0,-47.252
3200.0,25.697,1441960.0,-48.155
3330.0,25.5,1408830.0,-48.725
4000.0,24.763,1257280.0,-51.474
4800.0,23.936,1125910.0,-54.331
5000.0,23.759,1097520.0,-54.973
6000.0,23.115,971854.0,-57.835
6400.0,22.856,930578.0,-58.747
6660.0,22.701,905685.0,-59.303
8000.0,22.02,796350.0,-61.751
9600.0,21.424,697252.0,-64.24
10000.0,21.302,676381.0,-64.789
12000.0,20.745,587899.0,-66.773
12500.0,20.643,569224.0,-67.261
15000.0,20.211,491339.0,-69.274
16000.0,20.046,466194.0,-69.86
16600.0,19.953,452320.0,-70.182
20000.0,19.52,387262.0,-71.701
24000.0,19.098,332858.0,-73.373
25000.0,19.009,321632.0,-73.741
30000.0,18.721,273977.0,-75.118
32000.0,18.581,259496.0,-75.725
33300.0,18.503,250847.0,-76.111
40000.0,18.237,213487.0,-77.997
48000.0,17.919,181362.0,-78.457
50000.0,17.864,174704.0,-78.549
60000.0,17.572,148419.0,-79.388
64000.0,17.485,139974.0,-79.702
66600.0,17.433,134997.0,-79.891
80000.0,17.202,114169.0,-80.716
96000.0,17.0,96480.1,-81.512
100000.0,16.956,92899.1,-81.674
120000.0,16.769,78411.8,-82.364
125000.0,16.734,75457.9,-82.506
150000.0,16.584,63532.3,-83.102
160000.0,16.517,59825.2,-83.291
166000.0,16.48,57805.4,-83.394
200000.0,16.304,48542.3,-83.891
240000.0,16.169,40822.8,-84.367
250000.0,16.14,39267.5,-84.468
300000.0,16.008,33014.2,-84.887
320000.0,15.976,31022.3,-85.042
333000.0,15.955,29852.5,-85.137
400000.0,15.869,25001.4,-85.545
480000.0,15.771,20970.7,-85.809
500000.0,15.751,20159.1,-85.863
600000.0,15.669,16893.3,-86.17
640000.0,15.65,15858.4,-86.272
666000.0,15.639,15251.2,-86.332
800000.0,15.595,12735.6,-86.593
960000.0,15.568,10633.6,-86.792
1000000.0,15.853,10025.9,-86.883
