Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.829,11507700.0,-90.268
1200.0,13.014,10103900.0,-82.427
1250.0,12.822,9842000.0,-82.545
1500.0,12.012,8817650.0,-85.052
1600.0,12.315,8070090.0,-87.567
1660.0,12.516,7654400.0,-88.665
2000.0,13.705,5807820.0,-90.646
2400.0,13.741,4830300.0,-89.538
2500.0,13.755,4628250.0,-89.267
3000.0,13.603,3897840.0,-91.476
3200.0,13.585,3660350.0,-90.875
3330.0,13.588,3517590.0,-90.521
4000.0,13.724,2899040.0,-89.188
4800.0,13.685,2421940.0,-89.252
5000.0,13.678,2326710.0,-89.271
6000.0,13.747,1929670.0,-89.41
6400.0,13.724,1811890.0,-89.401
6660.0,13.711,1742790.0,-89.4
8000.0,13.655,1456840.0,-89.39
9600.0,13.634,1215810.0,-89.722
10000.0,13.634,1167430.0,-89.8
12000.0,13.595,975630.0,-89.55
12500.0,13.603,935996.0,-89.565
15000.0,13.638,778005.0,-89.621
16000.0,13.629,729837.0,-89.523
16600.0,13.624,703733.0,-89.465
20000.0,13.609,584691.0,-89.135
24000.0,13.563,488925.0,-89.368
25000.0,13.555,469661.0,-89.433
30000.0,13.603,389997.0,-89.335
32000.0,13.575,366365.0,-89.562
33300.0,13.564,352363.0,-89.725
40000.0,13.593,292716.0,-90.606
48000.0,13.542,244852.0,-89.717
50000.0,13.543,235030.0,-89.514
60000.0,13.491,196624.0,-89.336
64000.0,13.482,184443.0,-89.318
66600.0,13.477,177311.0,-89.309
80000.0,13.456,147854.0,-89.266
96000.0,13.441,123339.0,-89.287
100000.0,13.439,118427.0,-89.284
120000.0,13.418,98842.0,-89.271
125000.0,13.419,94885.1,-89.26
150000.0,13.418,79072.8,-89.221
160000.0,13.401,74222.8,-89.205
166000.0,13.392,71590.8,-89.194
200000.0,13.347,59617.8,-89.141
240000.0,13.329,49748.8,-89.125
250000.0,13.325,47772.3,-89.122
300000.0,13.298,39892.4,-89.104
320000.0,13.299,37396.9,-89.114
333000.0,13.299,35936.1,-89.118
400000.0,13.3,29914.1,-89.149
480000.0,13.28,24965.3,-89.056
500000.0,13.277,23973.5,-89.033
600000.0,13.262,20000.4,-89.032
640000.0,13.264,18747.6,-89.034
666000.0,13.265,18013.9,-89.031
800000.0,13.275,14985.6,-89.026
960000.0,13.291,12471.9,-88.98
1000000.0,13.583,11715.7,-88.981
