Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.623,10879500.0,-88.174
1200.0,14.373,9223220.0,-88.421
1250.0,14.234,8938280.0,-88.112
1500.0,13.512,7848610.0,-88.14
1600.0,13.719,7249040.0,-88.638
1660.0,13.835,6928440.0,-88.863
2000.0,14.377,5535790.0,-89.555
2400.0,14.463,4588040.0,-89.308
2500.0,14.477,4397690.0,-89.31
3000.0,14.471,3666440.0,-89.482
3200.0,14.493,3432010.0,-89.414
3330.0,14.506,3294670.0,-89.377
4000.0,14.566,2732050.0,-89.348
4800.0,14.452,2294340.0,-89.433
5000.0,14.433,2205620.0,-89.556
6000.0,14.408,1841340.0,-89.529
6400.0,14.391,1728250.0,-89.512
6660.0,14.38,1662020.0,-89.502
8000.0,14.338,1387800.0,-89.44
9600.0,14.396,1151720.0,-89.498
10000.0,14.41,1104680.0,-89.51
12000.0,14.31,926933.0,-89.484
12500.0,14.324,888996.0,-89.483
15000.0,14.378,738061.0,-89.469
16000.0,14.373,692151.0,-89.46
16600.0,14.37,667288.0,-89.456
20000.0,14.355,554407.0,-89.433
24000.0,14.332,462753.0,-89.392
25000.0,14.327,444397.0,-89.383
30000.0,14.329,370277.0,-89.391
32000.0,14.318,347402.0,-89.375
33300.0,14.311,333997.0,-89.366
40000.0,14.281,278629.0,-89.319
48000.0,14.264,232472.0,-89.29
50000.0,14.26,223238.0,-89.282
60000.0,14.248,186192.0,-89.256
64000.0,14.239,174656.0,-89.246
66600.0,14.234,167905.0,-89.24
80000.0,14.209,140019.0,-89.221
96000.0,14.191,116829.0,-89.195
100000.0,14.188,112186.0,-89.182
120000.0,14.171,93599.6,-89.115
125000.0,14.161,89915.7,-89.112
150000.0,14.121,75144.4,-89.112
160000.0,14.105,70525.3,-89.078
166000.0,14.097,68015.9,-89.058
200000.0,14.058,56608.9,-88.941
240000.0,14.05,47199.3,-89.048
250000.0,14.05,45314.6,-89.072
300000.0,14.032,37808.8,-89.052
320000.0,14.009,35504.2,-89.065
333000.0,13.995,34151.4,-89.075
400000.0,13.94,28543.3,-89.155
480000.0,13.973,23729.6,-88.987
500000.0,13.98,22768.1,-88.958
600000.0,13.968,18990.6,-88.925
640000.0,13.967,17804.7,-88.919
666000.0,13.966,17110.4,-88.911
800000.0,13.968,14242.1,-88.882
960000.0,13.99,11849.4,-88.84
1000000.0,13.998,11369.5,-88.83
