Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.076,10557400.0,-90.03
1200.0,14.24,9238300.0,-82.835
1250.0,14.05,8991300.0,-83.0
1500.0,13.232,7990440.0,-85.267
1600.0,13.534,7340970.0,-87.57
1660.0,13.742,6973040.0,-88.59
2000.0,14.919,5333220.0,-90.388
2400.0,14.95,4435200.0,-89.34
2500.0,14.962,4253570.0,-89.138
3000.0,14.804,3581600.0,-91.177
3200.0,14.784,3362980.0,-90.626
3330.0,14.784,3231690.0,-90.299
4000.0,14.915,2666570.0,-89.082
4800.0,14.873,2228630.0,-89.148
5000.0,14.865,2140510.0,-89.166
6000.0,14.926,1776360.0,-89.297
6400.0,14.904,1667940.0,-89.29
6660.0,14.89,1604240.0,-89.287
8000.0,14.832,1340970.0,-89.274
9600.0,14.806,1119290.0,-89.591
10000.0,14.804,1074740.0,-89.664
12000.0,14.76,898267.0,-89.436
12500.0,14.768,861837.0,-89.451
15000.0,14.799,716681.0,-89.503
16000.0,14.789,672397.0,-89.416
16600.0,14.782,648332.0,-89.362
20000.0,14.764,538776.0,-89.059
24000.0,14.713,450528.0,-89.272
25000.0,14.704,432782.0,-89.334
30000.0,14.751,359554.0,-89.242
32000.0,14.723,337757.0,-89.45
33300.0,14.713,324853.0,-89.599
40000.0,14.737,269982.0,-90.411
48000.0,14.682,225828.0,-89.588
50000.0,14.683,216789.0,-89.401
60000.0,14.625,181358.0,-89.234
64000.0,14.615,170129.0,-89.216
66600.0,14.608,163558.0,-89.206
80000.0,14.583,136405.0,-89.163
96000.0,14.564,113824.0,-89.178
100000.0,14.561,109297.0,-89.176
120000.0,14.536,91236.4,-89.165
125000.0,14.533,87590.8,-89.156
150000.0,14.53,73021.1,-89.114
160000.0,14.511,68542.2,-89.101
166000.0,14.501,66111.7,-89.088
200000.0,14.452,55059.5,-89.037
240000.0,14.429,45955.9,-89.019
250000.0,14.424,44132.4,-89.016
300000.0,14.391,36859.5,-88.992
320000.0,14.392,34561.7,-89.011
333000.0,14.392,33211.1,-89.005
400000.0,14.389,27658.8,-89.038
480000.0,14.364,23080.9,-88.945
500000.0,14.359,22167.0,-88.924
600000.0,14.34,18498.0,-88.921
640000.0,14.341,17338.2,-88.924
666000.0,14.341,16663.0,-88.922
800000.0,14.348,13863.8,-88.912
960000.0,14.362,11541.2,-88.873
1000000.0,14.654,10858.9,-88.879
