Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.972,8839760.0,-85.582
1200.0,17.032,7671750.0,-79.828
1250.0,16.815,7463220.0,-79.981
1500.0,15.898,6615690.0,-82.015
1600.0,16.167,6125270.0,-84.111
1660.0,16.359,5844370.0,-85.067
2000.0,17.447,4558620.0,-87.135
2400.0,17.382,3808790.0,-86.451
2500.0,17.392,3655030.0,-86.363
3000.0,17.163,3091460.0,-88.314
3200.0,17.115,2905040.0,-87.919
3330.0,17.098,2793660.0,-87.687
4000.0,17.158,2315700.0,-86.852
4800.0,17.055,1941670.0,-87.079
5000.0,17.032,1866440.0,-87.13
6000.0,17.042,1555170.0,-87.406
6400.0,17.002,1461610.0,-87.445
6660.0,16.978,1406740.0,-87.472
8000.0,16.864,1178900.0,-87.593
9600.0,16.794,986744.0,-87.977
10000.0,16.78,948163.0,-88.075
12000.0,16.691,794225.0,-87.976
12500.0,16.691,762553.0,-88.013
15000.0,16.681,635886.0,-88.158
16000.0,16.659,596999.0,-88.11
16600.0,16.644,575877.0,-88.083
20000.0,16.587,479568.0,-87.898
24000.0,16.502,401765.0,-88.162
25000.0,16.484,386095.0,-88.232
30000.0,16.495,321508.0,-88.223
32000.0,16.455,302188.0,-88.432
33300.0,16.436,290738.0,-88.581
40000.0,16.43,242186.0,-89.373
48000.0,16.347,202805.0,-88.694
50000.0,16.341,194751.0,-88.539
60000.0,16.257,163122.0,-88.443
64000.0,16.239,153099.0,-88.446
66600.0,16.228,147224.0,-88.448
80000.0,16.177,122953.0,-88.459
96000.0,16.136,102723.0,-88.521
100000.0,16.128,98663.0,-88.529
120000.0,16.082,82467.6,-88.566
125000.0,16.077,79188.1,-88.564
150000.0,16.053,66091.8,-88.571
160000.0,16.028,62053.6,-88.57
166000.0,16.014,59862.0,-88.569
200000.0,15.948,49890.6,-88.56
240000.0,15.913,41679.1,-88.583
250000.0,15.902,40026.4,-88.583
300000.0,15.855,33454.0,-88.599
320000.0,15.851,31373.1,-88.618
333000.0,15.847,30156.1,-88.632
400000.0,15.832,25128.0,-88.685
480000.0,15.799,20984.3,-88.634
500000.0,15.792,20153.3,-88.619
600000.0,15.766,16822.3,-88.643
640000.0,15.765,15771.6,-88.651
666000.0,15.765,15156.4,-88.655
800000.0,15.768,12614.9,-88.671
960000.0,15.783,10502.2,-88.649
1000000.0,16.077,9898.18,-88.66
