Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,21.392,52372.2,-0.401
1200.0,20.55,52866.4,-0.469
1250.0,20.355,53048.8,-0.489
1500.0,19.545,53906.7,-0.582
1600.0,19.456,53472.1,-0.622
1660.0,19.591,52944.2,-0.627
2000.0,19.948,52586.9,-0.755
2400.0,19.817,48085.5,-0.819
2500.0,19.768,48475.3,-0.861
3000.0,19.63,48464.0,-1.024
3200.0,19.56,47956.1,-1.078
3330.0,19.531,47842.1,-1.117
4000.0,19.434,47765.3,-1.333
4800.0,19.149,47704.8,-1.578
5000.0,19.119,47704.4,-1.639
6000.0,18.969,47662.8,-1.949
6400.0,18.877,47693.8,-2.073
6660.0,18.862,47662.4,-2.151
8000.0,18.687,47938.6,-2.577
9600.0,18.627,47903.4,-3.082
10000.0,18.618,48149.1,-3.225
12000.0,18.423,48144.8,-3.829
12500.0,18.408,48050.8,-3.978
15000.0,18.365,47121.7,-4.673
16000.0,18.326,47022.3,-4.965
16600.0,18.308,47007.0,-5.144
20000.0,18.198,46861.0,-6.147
24000.0,18.095,46704.4,-7.316
25000.0,18.073,46651.9,-7.604
30000.0,18.001,46442.7,-9.059
32000.0,17.967,46349.5,-9.631
33300.0,17.945,46275.6,-9.998
40000.0,17.85,45918.1,-11.878
48000.0,17.771,45436.8,-14.084
50000.0,17.754,45283.2,-14.618
60000.0,17.686,44621.2,-17.295
64000.0,17.658,44328.7,-18.333
66600.0,17.642,44068.2,-18.971
80000.0,17.567,43045.9,-22.324
96000.0,17.502,41680.1,-26.088
100000.0,17.489,41330.9,-26.995
120000.0,17.433,39521.4,-31.275
125000.0,17.414,39073.1,-32.282
150000.0,17.335,36814.5,-36.949
160000.0,17.307,35898.9,-38.624
166000.0,17.291,35395.0,-39.638
200000.0,17.217,32522.5,-44.685
240000.0,17.177,29450.8,-49.681
250000.0,17.169,28729.2,-50.751
300000.0,17.123,25549.8,-55.513
320000.0,17.09,24458.1,-57.144
333000.0,17.071,23780.2,-58.098
400000.0,16.992,20754.6,-62.365
480000.0,17.002,17836.1,-66.083
500000.0,17.005,17224.4,-66.886
600000.0,16.974,14704.8,-70.139
640000.0,16.967,13879.6,-71.183
666000.0,16.963,13387.2,-71.777
800000.0,16.952,11308.6,-74.396
960000.0,16.964,9510.18,-76.582
1000000.0,16.972,9143.59,-77.066
