Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.862,10711500.0,-90.194
1200.0,14.039,9381900.0,-82.89
1250.0,13.838,9128430.0,-83.046
1500.0,13.04,8118920.0,-85.281
1600.0,13.33,7459560.0,-87.677
1660.0,13.542,7078550.0,-88.739
2000.0,14.715,5408290.0,-90.518
2400.0,14.754,4495350.0,-89.476
2500.0,14.77,4310600.0,-89.245
3000.0,14.618,3629380.0,-91.314
3200.0,14.598,3407550.0,-90.749
3330.0,14.596,3274010.0,-90.416
4000.0,14.728,2701360.0,-89.168
4800.0,14.691,2256820.0,-89.228
5000.0,14.684,2167560.0,-89.249
6000.0,14.748,1798330.0,-89.374
6400.0,14.726,1688750.0,-89.361
6660.0,14.712,1624350.0,-89.359
8000.0,14.653,1357510.0,-89.354
9600.0,14.633,1133050.0,-89.652
10000.0,14.629,1087940.0,-89.726
12000.0,14.587,909227.0,-89.49
12500.0,14.595,872369.0,-89.501
15000.0,14.627,725394.0,-89.55
16000.0,14.617,680527.0,-89.461
16600.0,14.611,656168.0,-89.407
20000.0,14.593,545237.0,-89.095
24000.0,14.544,455927.0,-89.311
25000.0,14.535,437966.0,-89.372
30000.0,14.581,363832.0,-89.275
32000.0,14.552,341783.0,-89.487
33300.0,14.54,328711.0,-89.639
40000.0,14.565,273179.0,-90.46
48000.0,14.511,228498.0,-89.629
50000.0,14.511,219348.0,-89.439
60000.0,14.455,183497.0,-89.272
64000.0,14.445,172138.0,-89.255
66600.0,14.44,165481.0,-89.246
80000.0,14.415,138005.0,-89.205
96000.0,14.397,115147.0,-89.225
100000.0,14.394,110566.0,-89.223
120000.0,14.37,92292.5,-89.21
125000.0,14.369,88602.3,-89.2
150000.0,14.366,73852.5,-89.165
160000.0,14.348,69323.4,-89.149
166000.0,14.338,66863.8,-89.14
200000.0,14.29,55681.5,-89.093
240000.0,14.27,46467.6,-89.078
250000.0,14.265,44623.3,-89.075
300000.0,14.234,37266.7,-89.06
320000.0,14.234,34937.3,-89.069
333000.0,14.234,33573.4,-89.074
400000.0,14.233,27951.6,-89.104
480000.0,14.212,23328.7,-89.018
500000.0,14.207,22401.9,-88.997
600000.0,14.191,18690.0,-88.997
640000.0,14.193,17519.1,-88.999
666000.0,14.194,16834.0,-88.997
800000.0,14.204,14004.5,-88.993
960000.0,14.222,11655.8,-88.951
1000000.0,14.514,10963.9,-88.951
