Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,19.924,7993770.0,-87.647
1200.0,19.645,6755950.0,-87.907
1250.0,19.488,6536690.0,-87.651
1500.0,18.722,5669710.0,-87.75
1600.0,18.921,5259290.0,-88.084
1660.0,19.024,5040630.0,-88.249
2000.0,19.54,4076360.0,-88.815
2400.0,19.59,3389140.0,-88.701
2500.0,19.601,3250150.0,-88.684
3000.0,19.565,2713430.0,-88.837
3200.0,19.577,2542660.0,-88.797
3330.0,19.583,2442100.0,-88.78
4000.0,19.613,2030080.0,-88.791
4800.0,19.476,1703560.0,-88.873
5000.0,19.447,1637890.0,-88.963
6000.0,19.397,1368500.0,-88.966
6400.0,19.37,1284720.0,-88.96
6660.0,19.354,1235560.0,-88.957
8000.0,19.288,1032200.0,-88.931
9600.0,19.323,858469.0,-88.991
10000.0,19.328,823941.0,-89.004
12000.0,19.206,690968.0,-88.997
12500.0,19.214,663033.0,-89.0
15000.0,19.245,551630.0,-89.005
16000.0,19.232,517491.0,-89.004
16600.0,19.224,498987.0,-89.004
20000.0,19.187,414948.0,-88.997
24000.0,19.142,346599.0,-88.975
25000.0,19.132,332901.0,-88.971
30000.0,19.113,277692.0,-88.985
32000.0,19.094,260587.0,-88.975
33300.0,19.083,250561.0,-88.971
40000.0,19.032,209148.0,-88.943
48000.0,18.994,174634.0,-88.927
50000.0,18.985,167724.0,-88.922
60000.0,18.953,140003.0,-88.908
64000.0,18.937,131361.0,-88.903
66600.0,18.927,126299.0,-88.899
80000.0,18.881,105396.0,-88.89
96000.0,18.842,88013.8,-88.875
100000.0,18.834,84526.4,-88.863
120000.0,18.799,70568.3,-88.82
125000.0,18.785,67795.5,-88.818
150000.0,18.725,56675.4,-88.823
160000.0,18.703,53195.3,-88.798
166000.0,18.691,51305.6,-88.783
200000.0,18.634,42712.3,-88.695
240000.0,18.608,35642.3,-88.784
250000.0,18.603,34226.1,-88.803
300000.0,18.569,28573.8,-88.793
320000.0,18.541,26828.5,-88.805
333000.0,18.524,25805.8,-88.812
400000.0,18.454,21563.6,-88.87
480000.0,18.474,17950.2,-88.748
500000.0,18.478,17227.8,-88.727
600000.0,18.456,14373.1,-88.704
640000.0,18.453,13477.4,-88.698
666000.0,18.451,12952.6,-88.693
800000.0,18.448,10784.5,-88.669
960000.0,18.473,8974.88,-88.633
1000000.0,18.482,8611.65,-88.626
