Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.975,9374100.0,-88.704
1200.0,16.11,8167560.0,-82.425
1250.0,15.913,7936920.0,-82.549
1500.0,15.056,7011860.0,-84.632
1600.0,15.348,6471390.0,-86.683
1660.0,15.556,6160690.0,-87.621
2000.0,16.701,4764520.0,-89.392
2400.0,16.699,3967360.0,-88.515
2500.0,16.719,3806400.0,-88.352
3000.0,16.542,3208050.0,-90.244
3200.0,16.513,3012780.0,-89.77
3330.0,16.507,2895290.0,-89.489
4000.0,16.614,2393680.0,-88.461
4800.0,16.559,2001890.0,-88.584
5000.0,16.546,1923520.0,-88.606
6000.0,16.591,1598650.0,-88.772
6400.0,16.561,1501400.0,-88.778
6660.0,16.543,1444320.0,-88.787
8000.0,16.471,1207750.0,-88.817
9600.0,16.429,1009050.0,-89.135
10000.0,16.425,968977.0,-89.209
12000.0,16.368,810233.0,-89.04
12500.0,16.374,777553.0,-89.056
15000.0,16.393,647208.0,-89.134
16000.0,16.378,607277.0,-89.063
16600.0,16.37,585620.0,-89.022
20000.0,16.34,486914.0,-88.773
24000.0,16.281,407283.0,-88.991
25000.0,16.269,391286.0,-89.049
30000.0,16.304,325351.0,-88.986
32000.0,16.272,305632.0,-89.182
33300.0,16.259,293973.0,-89.322
40000.0,16.274,244512.0,-90.075
48000.0,16.212,204542.0,-89.346
50000.0,16.21,196375.0,-89.181
60000.0,16.145,164304.0,-89.044
64000.0,16.133,154146.0,-89.034
66600.0,16.125,148196.0,-89.027
80000.0,16.091,123639.0,-89.002
96000.0,16.065,103194.0,-89.027
100000.0,16.06,99095.0,-89.028
120000.0,16.029,82729.8,-89.032
125000.0,16.027,79442.5,-89.022
150000.0,16.016,66247.1,-88.996
160000.0,15.996,62186.1,-88.985
166000.0,15.984,59981.1,-88.978
200000.0,15.929,49953.9,-88.94
240000.0,15.903,41707.7,-88.93
250000.0,15.896,40046.8,-88.932
300000.0,15.858,33450.8,-88.921
320000.0,15.857,31364.5,-88.931
333000.0,15.855,30142.5,-88.94
400000.0,15.849,25103.5,-88.967
480000.0,15.823,20953.8,-88.892
500000.0,15.818,20122.1,-88.875
600000.0,15.798,16789.0,-88.879
640000.0,15.799,15738.1,-88.879
666000.0,15.801,15122.8,-88.879
800000.0,15.81,12582.2,-88.876
960000.0,15.83,10471.6,-88.838
1000000.0,16.125,9869.28,-88.842
