Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,23.576,5482470.0,-54.62
1200.0,22.177,4801750.0,-53.622
1250.0,21.852,4710350.0,-54.17
1500.0,20.523,4331460.0,-57.011
1600.0,20.71,4140110.0,-59.378
1660.0,20.893,4022020.0,-60.662
2000.0,21.567,3371360.0,-65.453
2400.0,21.113,2902120.0,-67.143
2500.0,21.038,2804200.0,-67.527
3000.0,20.473,2451860.0,-70.683
3200.0,20.312,2318060.0,-70.886
3330.0,20.236,2237290.0,-71.018
4000.0,19.999,1896120.0,-72.1
4800.0,19.623,1624580.0,-73.71
5000.0,19.541,1568930.0,-74.064
6000.0,19.297,1333880.0,-75.613
6400.0,19.166,1261410.0,-76.066
6660.0,19.087,1218350.0,-76.332
8000.0,18.753,1036870.0,-77.455
9600.0,18.475,881384.0,-78.751
10000.0,18.417,849727.0,-79.048
12000.0,18.138,720409.0,-79.745
12500.0,18.095,693659.0,-79.936
15000.0,17.91,585309.0,-80.773
16000.0,17.825,551849.0,-81.008
16600.0,17.775,533549.0,-81.123
20000.0,17.558,448784.0,-81.501
24000.0,17.324,379657.0,-82.199
25000.0,17.271,365603.0,-82.355
30000.0,17.141,307284.0,-82.791
32000.0,17.05,289770.0,-83.12
33300.0,17.003,279304.0,-83.341
40000.0,16.87,234829.0,-84.483
48000.0,16.668,197933.0,-84.143
50000.0,16.634,190314.0,-84.061
60000.0,16.439,160522.0,-84.239
64000.0,16.381,151023.0,-84.328
66600.0,16.346,145446.0,-84.384
80000.0,16.191,122306.0,-84.652
96000.0,16.053,102852.0,-84.954
100000.0,16.022,98927.9,-85.017
120000.0,15.885,83188.6,-85.276
125000.0,15.861,79992.2,-85.325
150000.0,15.752,67145.5,-85.543
160000.0,15.699,63166.6,-85.608
166000.0,15.665,61008.8,-85.646
200000.0,15.524,51135.3,-85.828
240000.0,15.418,42930.2,-86.035
250000.0,15.394,41277.8,-86.079
300000.0,15.283,34654.5,-86.272
320000.0,15.254,32552.4,-86.353
333000.0,15.237,31317.1,-86.401
400000.0,15.166,26201.6,-86.629
480000.0,15.081,21960.0,-86.733
500000.0,15.065,21102.3,-86.754
600000.0,14.993,17670.6,-86.929
640000.0,14.976,16584.6,-86.989
666000.0,14.967,15948.6,-87.025
800000.0,14.931,13313.1,-87.18
960000.0,14.909,11112.0,-87.289
1000000.0,15.194,10468.0,-87.356
