Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,19.04,8144790.0,-77.12
1200.0,18.012,7033390.0,-72.702
1250.0,17.796,6845760.0,-73.045
1500.0,16.805,6108410.0,-75.477
1600.0,17.043,5704030.0,-77.91
1660.0,17.211,5461730.0,-79.069
2000.0,18.247,4318970.0,-82.196
2400.0,18.134,3623720.0,-82.284
2500.0,18.132,3477670.0,-82.33
3000.0,17.87,2956210.0,-84.75
3200.0,17.813,2779240.0,-84.563
3330.0,17.791,2673260.0,-84.456
4000.0,17.827,2220690.0,-84.167
4800.0,17.702,1865670.0,-84.778
5000.0,17.676,1794010.0,-84.918
6000.0,17.662,1497590.0,-85.551
6400.0,17.612,1408140.0,-85.703
6660.0,17.585,1355570.0,-85.795
8000.0,17.463,1136940.0,-86.187
9600.0,17.382,952506.0,-86.803
10000.0,17.367,915336.0,-86.949
12000.0,17.275,766934.0,-87.058
12500.0,17.272,736422.0,-87.132
15000.0,17.258,614285.0,-87.445
16000.0,17.234,576739.0,-87.454
16600.0,17.22,556345.0,-87.456
20000.0,17.162,463270.0,-87.408
24000.0,17.078,388022.0,-87.768
25000.0,17.062,372869.0,-87.854
30000.0,17.076,310471.0,-87.936
32000.0,17.037,291776.0,-88.168
33300.0,17.018,280716.0,-88.329
40000.0,17.017,233801.0,-89.168
48000.0,16.937,195711.0,-88.568
50000.0,16.932,187927.0,-88.428
60000.0,16.854,157333.0,-88.378
64000.0,16.837,147649.0,-88.395
66600.0,16.826,141973.0,-88.404
80000.0,16.779,118525.0,-88.447
96000.0,16.742,98993.0,-88.531
100000.0,16.736,95073.5,-88.544
120000.0,16.694,79431.6,-88.595
125000.0,16.689,76273.4,-88.599
150000.0,16.669,63638.5,-88.618
160000.0,16.645,59745.0,-88.619
166000.0,16.632,57632.4,-88.621
200000.0,16.569,48015.7,-88.62
240000.0,16.535,40098.3,-88.643
250000.0,16.526,38512.9,-88.649
300000.0,16.482,32180.7,-88.666
320000.0,16.478,30177.6,-88.687
333000.0,16.475,29004.2,-88.697
400000.0,16.463,24164.9,-88.746
480000.0,16.431,20176.0,-88.695
500000.0,16.425,19376.6,-88.68
600000.0,16.401,16171.1,-88.701
640000.0,16.4,15160.6,-88.706
666000.0,16.4,14568.8,-88.709
800000.0,16.405,12125.0,-88.72
960000.0,16.422,10093.6,-88.693
1000000.0,16.716,9519.68,-88.704
