Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.587,9595990.0,-89.806
1200.0,15.752,8364460.0,-83.32
1250.0,15.557,8132250.0,-83.461
1500.0,14.732,7180600.0,-85.512
1600.0,15.034,6611650.0,-87.61
1660.0,15.242,6289030.0,-88.54
2000.0,16.41,4849140.0,-90.179
2400.0,16.432,4039530.0,-89.202
2500.0,16.448,3870370.0,-89.039
3000.0,16.286,3257400.0,-90.902
3200.0,16.264,3058320.0,-90.399
3330.0,16.264,2939350.0,-90.097
4000.0,16.389,2428290.0,-88.996
4800.0,16.341,2028680.0,-89.058
5000.0,16.332,1949180.0,-89.077
6000.0,16.387,1618740.0,-89.193
6400.0,16.363,1519860.0,-89.191
6660.0,16.348,1461880.0,-89.188
8000.0,16.284,1221870.0,-89.189
9600.0,16.256,1020150.0,-89.456
10000.0,16.25,979520.0,-89.533
12000.0,16.201,818742.0,-89.327
12500.0,16.208,785636.0,-89.339
15000.0,16.234,653684.0,-89.387
16000.0,16.221,613281.0,-89.307
16600.0,16.214,591360.0,-89.259
20000.0,16.19,491521.0,-88.981
24000.0,16.135,411011.0,-89.176
25000.0,16.125,394844.0,-89.23
30000.0,16.164,328224.0,-89.145
32000.0,16.134,308312.0,-89.337
33300.0,16.12,296527.0,-89.473
40000.0,16.14,246575.0,-90.215
48000.0,16.079,206240.0,-89.461
50000.0,16.078,197995.0,-89.29
60000.0,16.015,165640.0,-89.137
64000.0,16.005,155393.0,-89.12
66600.0,15.997,149392.0,-89.112
80000.0,15.965,124620.0,-89.071
96000.0,15.941,104006.0,-89.086
100000.0,15.936,99874.0,-89.083
120000.0,15.906,83389.7,-89.072
125000.0,15.904,80062.4,-89.062
150000.0,15.894,66761.5,-89.027
160000.0,15.873,62670.0,-89.011
166000.0,15.862,60447.8,-89.002
200000.0,15.807,50344.4,-88.955
240000.0,15.78,42025.9,-88.938
250000.0,15.773,40360.5,-88.936
300000.0,15.736,33714.6,-88.917
320000.0,15.733,31611.6,-88.924
333000.0,15.732,30380.9,-88.931
400000.0,15.725,25303.6,-88.953
480000.0,15.697,21122.9,-88.872
500000.0,15.691,20285.0,-88.852
600000.0,15.67,16927.2,-88.848
640000.0,15.671,15868.6,-88.847
666000.0,15.671,15248.7,-88.845
800000.0,15.677,12689.5,-88.835
960000.0,15.693,10563.7,-88.789
1000000.0,15.986,9955.03,-88.793
