Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.932,10651600.0,-90.184
1200.0,14.116,9336570.0,-82.999
1250.0,13.919,9079590.0,-83.11
1500.0,13.113,8067030.0,-85.484
1600.0,13.41,7410750.0,-87.725
1660.0,13.621,7037870.0,-88.755
2000.0,14.799,5376710.0,-90.565
2400.0,14.82,4476530.0,-89.474
2500.0,14.851,4286580.0,-89.288
3000.0,14.7,3608460.0,-91.337
3200.0,14.68,3388090.0,-90.789
3330.0,14.683,3255540.0,-90.446
4000.0,14.816,2685000.0,-89.223
4800.0,14.78,2243440.0,-89.285
5000.0,14.771,2154820.0,-89.295
6000.0,14.838,1787630.0,-89.422
6400.0,14.815,1678440.0,-89.411
6660.0,14.802,1614440.0,-89.408
8000.0,14.747,1349210.0,-89.392
9600.0,14.725,1125870.0,-89.692
10000.0,14.723,1081020.0,-89.775
12000.0,14.683,903363.0,-89.539
12500.0,14.691,866709.0,-89.552
15000.0,14.724,720607.0,-89.6
16000.0,14.715,676009.0,-89.51
16600.0,14.709,651794.0,-89.457
20000.0,14.693,541555.0,-89.148
24000.0,14.645,452789.0,-89.361
25000.0,14.637,434936.0,-89.42
30000.0,14.684,361278.0,-89.324
32000.0,14.655,339365.0,-89.535
33300.0,14.644,326377.0,-89.684
40000.0,14.67,271211.0,-90.498
48000.0,14.618,226828.0,-89.67
50000.0,14.619,217742.0,-89.482
60000.0,14.564,182133.0,-89.314
64000.0,14.554,170854.0,-89.297
66600.0,14.549,164244.0,-89.287
80000.0,14.525,136959.0,-89.244
96000.0,14.508,114266.0,-89.261
100000.0,14.505,109717.0,-89.258
120000.0,14.482,91578.2,-89.242
125000.0,14.482,87913.4,-89.232
150000.0,14.479,73275.9,-89.194
160000.0,14.461,68778.7,-89.178
166000.0,14.451,66338.6,-89.168
200000.0,14.404,55240.6,-89.117
240000.0,14.384,46097.6,-89.101
250000.0,14.38,44267.7,-89.097
300000.0,14.349,36967.7,-89.079
320000.0,14.35,34656.6,-89.088
333000.0,14.349,33304.3,-89.092
400000.0,14.349,27726.2,-89.119
480000.0,14.327,23140.3,-89.032
500000.0,14.323,22220.7,-89.01
600000.0,14.307,18538.2,-89.008
640000.0,14.309,17376.9,-89.01
666000.0,14.31,16697.3,-89.007
800000.0,14.32,13890.5,-89.0
960000.0,14.339,11560.7,-88.957
1000000.0,14.631,10876.0,-88.957
