Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.762,9487770.0,-89.991
1200.0,15.93,8261370.0,-83.575
1250.0,15.741,8035320.0,-83.71
1500.0,14.947,7090010.0,-85.75
1600.0,15.229,6526800.0,-87.819
1660.0,15.436,6209700.0,-88.719
2000.0,16.611,4789480.0,-90.339
2400.0,16.631,3984540.0,-89.373
2500.0,16.659,3821170.0,-89.204
3000.0,16.503,3214670.0,-91.024
3200.0,16.481,3017400.0,-90.536
3330.0,16.482,2900000.0,-90.244
4000.0,16.611,2395280.0,-89.144
4800.0,16.571,2000660.0,-89.21
5000.0,16.561,1922030.0,-89.223
6000.0,16.622,1595730.0,-89.336
6400.0,16.599,1498140.0,-89.331
6660.0,16.585,1440890.0,-89.328
8000.0,16.525,1204030.0,-89.315
9600.0,16.5,1004870.0,-89.593
10000.0,16.495,964875.0,-89.656
12000.0,16.45,806291.0,-89.449
12500.0,16.457,773643.0,-89.46
15000.0,16.487,643573.0,-89.503
16000.0,16.476,603729.0,-89.425
16600.0,16.469,582132.0,-89.378
20000.0,16.449,483751.0,-89.101
24000.0,16.397,404413.0,-89.291
25000.0,16.387,388480.0,-89.344
30000.0,16.429,322893.0,-89.257
32000.0,16.4,303272.0,-89.446
33300.0,16.387,291658.0,-89.578
40000.0,16.41,242473.0,-90.305
48000.0,16.352,202772.0,-89.563
50000.0,16.352,194658.0,-89.396
60000.0,16.292,162806.0,-89.245
64000.0,16.282,152728.0,-89.231
66600.0,16.276,146820.0,-89.22
80000.0,16.246,122449.0,-89.18
96000.0,16.225,102175.0,-89.194
100000.0,16.221,98111.2,-89.192
120000.0,16.193,81899.7,-89.175
125000.0,16.192,78629.6,-89.165
150000.0,16.184,65554.3,-89.13
160000.0,16.165,61529.8,-89.115
166000.0,16.154,59346.3,-89.105
200000.0,16.103,49414.5,-89.059
240000.0,16.078,41241.2,-89.041
250000.0,16.073,39604.7,-89.038
300000.0,16.038,33075.7,-89.02
320000.0,16.037,31010.6,-89.026
333000.0,16.036,29802.2,-89.032
400000.0,16.031,24816.9,-89.052
480000.0,16.007,20712.1,-88.971
500000.0,16.002,19889.5,-88.951
600000.0,15.984,16593.5,-88.948
640000.0,15.986,15554.6,-88.946
666000.0,15.987,14946.2,-88.944
800000.0,15.996,12435.3,-88.934
960000.0,16.017,10349.6,-88.889
1000000.0,16.31,9756.82,-88.882
