Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,19.636,8103840.0,-87.701
1200.0,19.359,6852940.0,-87.936
1250.0,19.209,6628920.0,-87.691
1500.0,18.459,5751910.0,-87.715
1600.0,18.648,5334140.0,-88.117
1660.0,18.757,5114860.0,-88.279
2000.0,19.269,4132170.0,-88.86
2400.0,19.333,3431800.0,-88.701
2500.0,19.333,3294390.0,-88.718
3000.0,19.298,2750250.0,-88.863
3200.0,19.31,2576800.0,-88.819
3330.0,19.318,2475120.0,-88.805
4000.0,19.349,2057090.0,-88.805
4800.0,19.213,1726620.0,-88.893
5000.0,19.185,1659820.0,-88.982
6000.0,19.134,1386770.0,-88.977
6400.0,19.11,1301860.0,-88.972
6660.0,19.093,1252050.0,-88.968
8000.0,19.028,1045890.0,-88.937
9600.0,19.063,869971.0,-89.005
10000.0,19.069,834892.0,-89.01
12000.0,18.948,700202.0,-88.999
12500.0,18.956,671866.0,-89.003
15000.0,18.988,558952.0,-89.006
16000.0,18.975,524376.0,-89.004
16600.0,18.967,505611.0,-89.002
20000.0,18.931,420477.0,-88.995
24000.0,18.886,351212.0,-88.972
25000.0,18.876,337343.0,-88.966
30000.0,18.858,281393.0,-88.979
32000.0,18.839,264070.0,-88.971
33300.0,18.828,253904.0,-88.966
40000.0,18.777,211945.0,-88.938
48000.0,18.739,176974.0,-88.92
50000.0,18.731,169971.0,-88.916
60000.0,18.699,141880.0,-88.903
64000.0,18.683,133124.0,-88.896
66600.0,18.674,127992.0,-88.893
80000.0,18.628,106812.0,-88.884
96000.0,18.588,89195.7,-88.87
100000.0,18.581,85662.5,-88.859
120000.0,18.547,71517.9,-88.815
125000.0,18.533,68707.9,-88.813
150000.0,18.474,57440.0,-88.818
160000.0,18.452,53913.0,-88.794
166000.0,18.44,51998.6,-88.779
200000.0,18.384,43289.1,-88.691
240000.0,18.359,36124.6,-88.782
250000.0,18.354,34688.5,-88.801
300000.0,18.32,28960.0,-88.793
320000.0,18.292,27191.9,-88.804
333000.0,18.275,26154.7,-88.812
400000.0,18.205,21857.1,-88.87
480000.0,18.226,18193.1,-88.749
500000.0,18.231,17460.6,-88.728
600000.0,18.209,14567.5,-88.705
640000.0,18.206,13659.7,-88.7
666000.0,18.204,13127.9,-88.695
800000.0,18.201,10930.3,-88.672
960000.0,18.226,9096.29,-88.637
1000000.0,18.235,8728.1,-88.63
