Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.684,11628000.0,-90.234
1200.0,12.854,10225600.0,-82.291
1250.0,12.672,9959610.0,-82.438
1500.0,11.873,8920320.0,-84.984
1600.0,12.159,8172410.0,-87.511
1660.0,12.371,7747870.0,-88.622
2000.0,13.549,5873070.0,-90.641
2400.0,13.569,4886000.0,-89.415
2500.0,13.601,4680630.0,-89.219
3000.0,13.448,3943320.0,-91.46
3200.0,13.429,3702990.0,-90.862
3330.0,13.433,3558420.0,-90.498
4000.0,13.568,2932940.0,-89.158
4800.0,13.529,2450580.0,-89.21
5000.0,13.521,2353890.0,-89.237
6000.0,13.589,1952200.0,-89.377
6400.0,13.566,1833130.0,-89.366
6660.0,13.553,1763300.0,-89.363
8000.0,13.495,1474020.0,-89.349
9600.0,13.478,1230450.0,-89.681
10000.0,13.474,1181340.0,-89.765
12000.0,13.434,987367.0,-89.515
12500.0,13.442,947251.0,-89.527
15000.0,13.476,787386.0,-89.583
16000.0,13.467,738683.0,-89.484
16600.0,13.461,712256.0,-89.427
20000.0,13.446,591841.0,-89.092
24000.0,13.399,494943.0,-89.329
25000.0,13.39,475457.0,-89.394
30000.0,13.438,394813.0,-89.292
32000.0,13.41,370926.0,-89.522
33300.0,13.399,356743.0,-89.686
40000.0,13.426,296359.0,-90.58
48000.0,13.374,247950.0,-89.678
50000.0,13.375,238002.0,-89.473
60000.0,13.321,199135.0,-89.293
64000.0,13.313,186809.0,-89.274
66600.0,13.308,179585.0,-89.264
80000.0,13.285,149766.0,-89.219
96000.0,13.269,124948.0,-89.242
100000.0,13.267,119971.0,-89.24
120000.0,13.245,100142.0,-89.227
125000.0,13.245,96134.9,-89.216
150000.0,13.244,80119.2,-89.176
160000.0,13.226,75210.0,-89.159
166000.0,13.217,72544.0,-89.15
200000.0,13.172,60419.7,-89.097
240000.0,13.153,50422.2,-89.082
250000.0,13.148,48420.7,-89.079
300000.0,13.12,40438.7,-89.061
320000.0,13.12,37910.3,-89.071
333000.0,13.12,36429.3,-89.076
400000.0,13.12,30327.7,-89.109
480000.0,13.099,25312.7,-89.015
500000.0,13.095,24307.7,-88.992
600000.0,13.079,20281.5,-88.993
640000.0,13.081,19011.8,-88.995
666000.0,13.082,18268.2,-88.991
800000.0,13.09,15198.7,-88.989
960000.0,13.105,12650.8,-88.944
1000000.0,13.396,11880.4,-88.946
