Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.822,9465520.0,-89.313
1200.0,15.975,8244340.0,-83.02
1250.0,15.785,8006290.0,-83.062
1500.0,14.904,7080400.0,-85.302
1600.0,15.246,6521240.0,-87.225
1660.0,15.459,6207560.0,-88.125
2000.0,16.607,4792710.0,-89.875
2400.0,16.608,3990290.0,-88.951
2500.0,16.641,3825000.0,-88.799
3000.0,16.477,3219440.0,-90.669
3200.0,16.452,3023450.0,-90.183
3330.0,16.453,2905490.0,-89.9
4000.0,16.573,2400820.0,-88.841
4800.0,16.527,2006270.0,-88.934
5000.0,16.515,1927270.0,-88.951
6000.0,16.57,1600660.0,-89.095
6400.0,16.544,1502990.0,-89.096
6660.0,16.529,1445690.0,-89.098
8000.0,16.464,1208370.0,-89.109
9600.0,16.436,1008870.0,-89.408
10000.0,16.43,968787.0,-89.476
12000.0,16.38,809715.0,-89.287
12500.0,16.387,776979.0,-89.302
15000.0,16.413,646463.0,-89.366
16000.0,16.4,606514.0,-89.291
16600.0,16.394,584838.0,-89.246
20000.0,16.37,486087.0,-88.982
24000.0,16.316,406433.0,-89.186
25000.0,16.306,390430.0,-89.242
30000.0,16.346,324547.0,-89.169
32000.0,16.316,304847.0,-89.36
33300.0,16.302,293184.0,-89.498
40000.0,16.323,243777.0,-90.237
48000.0,16.264,203874.0,-89.503
50000.0,16.264,195720.0,-89.335
60000.0,16.203,163708.0,-89.192
64000.0,16.192,153575.0,-89.179
66600.0,16.186,147640.0,-89.17
80000.0,16.156,123141.0,-89.139
96000.0,16.134,102756.0,-89.158
100000.0,16.13,98667.6,-89.158
120000.0,16.102,82364.9,-89.147
125000.0,16.1,79078.0,-89.14
150000.0,16.093,65929.2,-89.109
160000.0,16.074,61883.1,-89.096
166000.0,16.062,59683.8,-89.088
200000.0,16.01,49697.9,-89.044
240000.0,15.987,41478.3,-89.033
250000.0,15.982,39832.2,-89.031
300000.0,15.947,33264.4,-89.012
320000.0,15.945,31189.2,-89.024
333000.0,15.945,29972.9,-89.029
400000.0,15.94,24959.6,-89.053
480000.0,15.917,20829.0,-88.978
500000.0,15.912,20002.6,-88.956
600000.0,15.895,16686.8,-88.957
640000.0,15.897,15641.6,-88.956
666000.0,15.898,15029.7,-88.954
800000.0,15.909,12503.6,-88.949
960000.0,15.931,10405.3,-88.909
1000000.0,16.226,9807.27,-88.904
