Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.428,9685310.0,-87.209
1200.0,15.543,8425870.0,-80.869
1250.0,15.336,8202510.0,-81.036
1500.0,14.469,7293260.0,-83.25
1600.0,14.757,6720120.0,-85.467
1660.0,14.953,6399350.0,-86.485
2000.0,16.089,4944640.0,-88.539
2400.0,16.065,4124370.0,-87.76
2500.0,16.092,3953170.0,-87.585
3000.0,15.905,3336580.0,-89.623
3200.0,15.871,3134010.0,-89.16
3330.0,15.867,3012120.0,-88.886
4000.0,15.969,2490630.0,-87.907
4800.0,15.9,2084390.0,-88.083
5000.0,15.889,2003010.0,-88.115
6000.0,15.927,1665270.0,-88.344
6400.0,15.896,1564190.0,-88.37
6660.0,15.877,1504900.0,-88.385
8000.0,15.797,1259270.0,-88.462
9600.0,15.755,1052180.0,-88.821
10000.0,15.748,1010660.0,-88.915
12000.0,15.687,845444.0,-88.764
12500.0,15.692,811373.0,-88.79
15000.0,15.707,675486.0,-88.9
16000.0,15.691,633897.0,-88.835
16600.0,15.682,611295.0,-88.795
20000.0,15.65,508389.0,-88.559
24000.0,15.587,425417.0,-88.805
25000.0,15.575,408705.0,-88.871
30000.0,15.609,339868.0,-88.824
32000.0,15.575,319324.0,-89.034
33300.0,15.561,307152.0,-89.184
40000.0,15.575,255486.0,-89.987
48000.0,15.51,213785.0,-89.237
50000.0,15.508,205249.0,-89.067
60000.0,15.442,171768.0,-88.936
64000.0,15.429,161162.0,-88.93
66600.0,15.421,154950.0,-88.924
80000.0,15.387,129285.0,-88.906
96000.0,15.36,107925.0,-88.945
100000.0,15.356,103640.0,-88.947
120000.0,15.323,86549.3,-88.95
125000.0,15.321,83099.1,-88.945
150000.0,15.31,69300.3,-88.925
160000.0,15.289,65055.3,-88.916
166000.0,15.278,62751.7,-88.909
200000.0,15.222,52272.0,-88.875
240000.0,15.195,43639.7,-88.874
250000.0,15.188,41910.9,-88.872
300000.0,15.151,35012.4,-88.867
320000.0,15.148,32828.8,-88.878
333000.0,15.147,31550.7,-88.884
400000.0,15.14,26278.7,-88.921
480000.0,15.112,21938.4,-88.847
500000.0,15.107,21068.1,-88.829
600000.0,15.085,17582.1,-88.835
640000.0,15.085,16482.7,-88.838
666000.0,15.083,15839.1,-88.839
800000.0,15.086,13180.9,-88.839
960000.0,15.102,10973.2,-88.803
1000000.0,15.396,10334.6,-88.807
