Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.241,69582.3,-0.432
1200.0,16.941,69582.5,-0.508
1250.0,16.767,69576.9,-0.524
1500.0,15.96,69573.0,-0.599
1600.0,16.132,69573.5,-0.646
1660.0,16.192,69575.4,-0.674
2000.0,16.692,69570.5,-0.835
2400.0,16.688,69559.1,-1.003
2500.0,16.694,69558.5,-1.044
3000.0,16.619,69547.6,-1.247
3200.0,16.624,69543.5,-1.331
3330.0,16.616,69542.1,-1.385
4000.0,16.625,69520.5,-1.663
4800.0,16.454,69500.2,-1.976
5000.0,16.42,69498.4,-2.054
6000.0,16.35,69468.6,-2.454
6400.0,16.321,69453.2,-2.611
6660.0,16.298,69444.4,-2.713
8000.0,16.214,69392.3,-3.241
9600.0,16.238,69330.7,-3.892
10000.0,16.244,69314.2,-4.055
12000.0,16.114,69225.4,-4.823
12500.0,16.122,69200.1,-5.025
15000.0,16.145,69061.1,-6.03
16000.0,16.133,68998.5,-6.423
16600.0,16.124,68959.8,-6.658
20000.0,16.084,68721.3,-7.981
24000.0,16.037,68399.0,-9.519
25000.0,16.027,68305.4,-9.9
30000.0,16.007,67829.3,-11.806
32000.0,15.991,67617.6,-12.553
33300.0,15.981,67479.3,-13.036
40000.0,15.932,66685.3,-15.482
48000.0,15.898,65613.0,-18.331
50000.0,15.889,65326.0,-19.027
60000.0,15.861,63791.2,-22.417
64000.0,15.847,63137.8,-23.719
66600.0,15.838,62706.4,-24.551
80000.0,15.799,60390.7,-28.652
96000.0,15.768,57495.5,-33.14
100000.0,15.761,56758.6,-34.191
120000.0,15.734,53115.0,-39.048
125000.0,15.721,52236.0,-40.154
150000.0,15.67,48029.9,-45.166
160000.0,15.65,46436.8,-46.924
166000.0,15.64,45511.8,-47.924
200000.0,15.591,40703.5,-52.872
240000.0,15.573,35980.1,-57.645
250000.0,15.57,34932.8,-58.668
300000.0,15.543,30389.4,-62.895
320000.0,15.517,28882.6,-64.283
333000.0,15.502,27973.6,-65.112
400000.0,15.44,24014.2,-68.696
480000.0,15.465,20362.6,-71.721
500000.0,15.471,19609.7,-72.343
600000.0,15.452,16577.0,-74.898
640000.0,15.45,15601.4,-75.714
666000.0,15.449,15025.1,-76.193
800000.0,15.447,12609.2,-78.187
960000.0,15.467,10553.2,-79.852
1000000.0,15.475,10136.5,-80.186
