Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.12,9297300.0,-89.895
1200.0,16.284,8095450.0,-83.625
1250.0,16.095,7865760.0,-83.77
1500.0,15.274,6930110.0,-85.819
1600.0,15.575,6382280.0,-87.805
1660.0,15.779,6074090.0,-88.702
2000.0,16.958,4692640.0,-90.288
2400.0,16.97,3908810.0,-89.38
2500.0,17.003,3744440.0,-89.186
3000.0,16.844,3148730.0,-90.989
3200.0,16.823,2956290.0,-90.503
3330.0,16.824,2840860.0,-90.214
4000.0,16.952,2347170.0,-89.152
4800.0,16.912,1960640.0,-89.211
5000.0,16.902,1883100.0,-89.224
6000.0,16.963,1563690.0,-89.337
6400.0,16.94,1467980.0,-89.333
6660.0,16.925,1411870.0,-89.329
8000.0,16.865,1179500.0,-89.318
9600.0,16.841,984463.0,-89.593
10000.0,16.837,945279.0,-89.657
12000.0,16.792,789829.0,-89.454
12500.0,16.8,757885.0,-89.465
15000.0,16.829,630486.0,-89.508
16000.0,16.818,591458.0,-89.427
16600.0,16.812,570281.0,-89.381
20000.0,16.791,473889.0,-89.111
24000.0,16.74,396141.0,-89.294
25000.0,16.73,380534.0,-89.348
30000.0,16.773,316301.0,-89.26
32000.0,16.743,297077.0,-89.444
33300.0,16.73,285693.0,-89.574
40000.0,16.752,237531.0,-90.286
48000.0,16.694,198622.0,-89.557
50000.0,16.694,190679.0,-89.391
60000.0,16.634,159464.0,-89.24
64000.0,16.624,149590.0,-89.223
66600.0,16.617,143806.0,-89.214
80000.0,16.586,119936.0,-89.172
96000.0,16.564,100081.0,-89.183
100000.0,16.56,96098.3,-89.181
120000.0,16.532,80221.4,-89.169
125000.0,16.53,77019.4,-89.159
150000.0,16.522,64214.7,-89.123
160000.0,16.502,60271.9,-89.107
166000.0,16.491,58133.8,-89.098
200000.0,16.439,48404.5,-89.052
240000.0,16.413,40398.5,-89.033
250000.0,16.407,38796.8,-89.029
300000.0,16.371,32402.1,-89.007
320000.0,16.373,30380.4,-89.029
333000.0,16.368,29197.5,-89.027
400000.0,16.363,24312.4,-89.046
480000.0,16.339,20291.1,-88.96
500000.0,16.334,19484.0,-88.942
600000.0,16.315,16256.4,-88.943
640000.0,16.316,15239.6,-88.939
666000.0,16.317,14642.0,-88.938
800000.0,16.327,12183.1,-88.929
960000.0,16.347,10140.2,-88.889
1000000.0,16.64,9563.18,-88.895
