Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.163,9251810.0,-86.741
1200.0,16.298,8029680.0,-80.864
1250.0,16.084,7813730.0,-80.987
1500.0,15.247,6927500.0,-83.269
1600.0,15.522,6386630.0,-85.368
1660.0,15.717,6089750.0,-86.33
2000.0,16.853,4719430.0,-88.382
2400.0,16.853,3933770.0,-87.728
2500.0,16.868,3771040.0,-87.559
3000.0,16.687,3179620.0,-89.557
3200.0,16.656,2985770.0,-89.129
3330.0,16.653,2869660.0,-88.878
4000.0,16.758,2373100.0,-87.964
4800.0,16.698,1985000.0,-88.168
5000.0,16.687,1906990.0,-88.211
6000.0,16.731,1585080.0,-88.441
6400.0,16.701,1488750.0,-88.474
6660.0,16.684,1432060.0,-88.489
8000.0,16.609,1197600.0,-88.576
9600.0,16.57,1000500.0,-88.924
10000.0,16.565,960781.0,-89.016
12000.0,16.509,803388.0,-88.881
12500.0,16.515,770985.0,-88.908
15000.0,16.534,641747.0,-89.014
16000.0,16.52,602164.0,-88.954
16600.0,16.512,580656.0,-88.916
20000.0,16.483,482763.0,-88.692
24000.0,16.423,403782.0,-88.927
25000.0,16.411,387916.0,-88.987
30000.0,16.446,322555.0,-88.94
32000.0,16.414,303002.0,-89.139
33300.0,16.4,291430.0,-89.281
40000.0,16.416,242389.0,-90.039
48000.0,16.354,202755.0,-89.326
50000.0,16.352,194650.0,-89.162
60000.0,16.288,162846.0,-89.034
64000.0,16.277,152780.0,-89.026
66600.0,16.269,146877.0,-89.021
80000.0,16.235,122529.0,-89.002
96000.0,16.211,102264.0,-89.032
100000.0,16.206,98200.8,-89.034
120000.0,16.175,81989.7,-89.039
125000.0,16.173,78720.0,-89.032
150000.0,16.163,65639.2,-89.011
160000.0,16.142,61614.1,-89.0
166000.0,16.131,59429.9,-88.993
200000.0,16.077,49490.3,-88.957
240000.0,16.051,41310.5,-88.952
250000.0,16.045,39672.1,-88.951
300000.0,16.008,33135.4,-88.942
320000.0,16.007,31067.7,-88.951
333000.0,16.005,29857.2,-88.96
400000.0,16.0,24864.7,-88.989
480000.0,15.975,20753.2,-88.915
500000.0,15.969,19929.3,-88.897
600000.0,15.951,16627.5,-88.9
640000.0,15.952,15586.5,-88.9
666000.0,15.954,14976.9,-88.9
800000.0,15.963,12460.7,-88.896
960000.0,15.984,10370.2,-88.857
1000000.0,16.279,9775.16,-88.86
