Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.242,9800660.0,-90.02
1200.0,15.432,8556520.0,-83.437
1250.0,15.208,8311380.0,-83.524
1500.0,14.384,7343900.0,-85.706
1600.0,14.702,6763510.0,-87.775
1660.0,14.898,6428900.0,-88.656
2000.0,16.084,4947410.0,-90.375
2400.0,16.099,4118690.0,-89.398
2500.0,16.132,3945420.0,-89.216
3000.0,15.975,3319670.0,-91.097
3200.0,15.956,3116750.0,-90.59
3330.0,15.958,2995330.0,-90.288
4000.0,16.085,2473010.0,-89.161
4800.0,16.044,2066390.0,-89.203
5000.0,16.038,1984640.0,-89.224
6000.0,16.1,1647580.0,-89.337
6400.0,16.075,1546840.0,-89.331
6660.0,16.061,1487820.0,-89.326
8000.0,16.002,1243350.0,-89.32
9600.0,15.976,1037560.0,-89.592
10000.0,15.973,996316.0,-89.666
12000.0,15.928,832608.0,-89.448
12500.0,15.937,798910.0,-89.461
15000.0,15.966,664513.0,-89.507
16000.0,15.956,623393.0,-89.419
16600.0,15.949,601099.0,-89.374
20000.0,15.926,499518.0,-89.088
24000.0,15.877,417641.0,-89.283
25000.0,15.868,401177.0,-89.337
30000.0,15.911,333401.0,-89.248
32000.0,15.882,313152.0,-89.439
33300.0,15.869,301183.0,-89.579
40000.0,15.892,250370.0,-90.331
48000.0,15.834,209393.0,-89.562
50000.0,15.834,201016.0,-89.389
60000.0,15.775,168140.0,-89.233
64000.0,15.765,157727.0,-89.215
66600.0,15.759,151633.0,-89.204
80000.0,15.73,126464.0,-89.164
96000.0,15.709,105526.0,-89.178
100000.0,15.705,101330.0,-89.175
120000.0,15.678,84589.1,-89.165
125000.0,15.677,81209.1,-89.156
150000.0,15.669,67706.2,-89.121
160000.0,15.651,63550.9,-89.105
166000.0,15.64,61295.9,-89.094
200000.0,15.588,51042.3,-89.046
240000.0,15.565,42600.5,-89.029
250000.0,15.559,40910.1,-89.026
300000.0,15.525,34167.0,-89.008
320000.0,15.524,32033.9,-89.015
333000.0,15.523,30785.0,-89.018
400000.0,15.519,25635.2,-89.043
480000.0,15.495,21395.7,-88.96
500000.0,15.49,20545.7,-88.94
600000.0,15.472,17141.5,-88.937
640000.0,15.474,16068.1,-88.936
666000.0,15.475,15439.7,-88.934
800000.0,15.484,12845.7,-88.926
960000.0,15.503,10691.3,-88.882
1000000.0,15.787,10079.6,-88.885
