Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,12.63,12596700.0,-90.344
1200.0,11.804,11118800.0,-81.715
1250.0,11.615,10850500.0,-81.863
1500.0,10.809,9773730.0,-84.547
1600.0,11.111,8944010.0,-87.387
1660.0,11.321,8463340.0,-88.663
2000.0,12.5,6365200.0,-90.761
2400.0,12.53,5291870.0,-89.469
2500.0,12.555,5069220.0,-89.256
3000.0,12.405,4273850.0,-91.691
3200.0,12.389,4013640.0,-91.046
3330.0,12.391,3856080.0,-90.653
4000.0,12.527,3175840.0,-89.189
4800.0,12.497,2652530.0,-89.268
5000.0,12.487,2548440.0,-89.29
6000.0,12.556,2112280.0,-89.442
6400.0,12.535,1983480.0,-89.435
6660.0,12.523,1908040.0,-89.428
8000.0,12.467,1595020.0,-89.418
9600.0,12.452,1331440.0,-89.782
10000.0,12.451,1278200.0,-89.876
12000.0,12.414,1068320.0,-89.605
12500.0,12.423,1024760.0,-89.622
15000.0,12.46,851431.0,-89.685
16000.0,12.452,798681.0,-89.58
16600.0,12.448,770122.0,-89.519
20000.0,12.435,639797.0,-89.159
24000.0,12.392,535025.0,-89.421
25000.0,12.384,513970.0,-89.492
30000.0,12.436,426531.0,-89.385
32000.0,12.409,400732.0,-89.635
33300.0,12.399,385432.0,-89.814
40000.0,12.431,320015.0,-90.781
48000.0,12.383,267735.0,-89.811
50000.0,12.385,256982.0,-89.591
60000.0,12.335,215014.0,-89.4
64000.0,12.328,201684.0,-89.381
66600.0,12.324,193878.0,-89.371
80000.0,12.305,161652.0,-89.326
96000.0,12.295,134820.0,-89.351
100000.0,12.293,129444.0,-89.349
120000.0,12.276,108023.0,-89.343
125000.0,12.277,103691.0,-89.332
150000.0,12.281,86384.2,-89.292
160000.0,12.265,81087.2,-89.272
166000.0,12.256,78213.0,-89.264
200000.0,12.216,65132.0,-89.209
240000.0,12.201,54341.8,-89.193
250000.0,12.198,52182.7,-89.189
300000.0,12.174,43570.7,-89.171
320000.0,12.176,40840.2,-89.181
333000.0,12.177,39241.8,-89.186
400000.0,12.182,32657.1,-89.218
480000.0,12.165,27251.9,-89.12
500000.0,12.161,26169.1,-89.095
600000.0,12.149,21830.2,-89.096
640000.0,12.152,20461.1,-89.097
666000.0,12.153,19659.8,-89.093
800000.0,12.164,16352.4,-89.09
960000.0,12.181,13607.5,-89.042
1000000.0,12.468,12762.3,-89.048
