Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.337,11114500.0,-90.212
1200.0,13.498,9730360.0,-82.644
1250.0,13.309,9483080.0,-82.809
1500.0,12.485,8459810.0,-85.262
1600.0,12.802,7761360.0,-87.611
1660.0,13.017,7367070.0,-88.732
2000.0,14.191,5609660.0,-90.585
2400.0,14.213,4665190.0,-89.531
2500.0,14.246,4468180.0,-89.27
3000.0,14.094,3761850.0,-91.407
3200.0,14.075,3533360.0,-90.82
3330.0,14.075,3395330.0,-90.471
4000.0,14.211,2799550.0,-89.191
4800.0,14.173,2338850.0,-89.264
5000.0,14.167,2246820.0,-89.272
6000.0,14.234,1863710.0,-89.394
6400.0,14.21,1749890.0,-89.392
6660.0,14.197,1683270.0,-89.388
8000.0,14.138,1406870.0,-89.379
9600.0,14.118,1174250.0,-89.687
10000.0,14.118,1127380.0,-89.772
12000.0,14.077,942176.0,-89.527
12500.0,14.086,903906.0,-89.543
15000.0,14.12,751419.0,-89.595
16000.0,14.111,704915.0,-89.5
16600.0,14.105,679698.0,-89.445
20000.0,14.089,564764.0,-89.122
24000.0,14.042,472224.0,-89.347
25000.0,14.033,453628.0,-89.409
30000.0,14.08,376757.0,-89.311
32000.0,14.053,353910.0,-89.528
33300.0,14.04,340387.0,-89.686
40000.0,14.067,282819.0,-90.534
48000.0,14.015,236570.0,-89.674
50000.0,14.016,227090.0,-89.478
60000.0,13.961,189979.0,-89.304
64000.0,13.953,178209.0,-89.287
66600.0,13.948,171318.0,-89.277
80000.0,13.925,142865.0,-89.231
96000.0,13.909,119188.0,-89.25
100000.0,13.906,114443.0,-89.247
120000.0,13.883,95524.5,-89.24
125000.0,13.884,91702.8,-89.228
150000.0,13.882,76429.1,-89.191
160000.0,13.864,71742.1,-89.174
166000.0,13.854,69196.3,-89.164
200000.0,13.808,57625.3,-89.113
240000.0,13.789,48087.1,-89.097
250000.0,13.785,46180.7,-89.093
300000.0,13.756,38563.2,-89.075
320000.0,13.756,36152.1,-89.083
333000.0,13.756,34740.6,-89.088
400000.0,13.756,28921.7,-89.118
480000.0,13.735,24137.7,-89.028
500000.0,13.731,23178.7,-89.005
600000.0,13.715,19338.0,-89.004
640000.0,13.717,18126.5,-89.006
666000.0,13.719,17417.4,-89.002
800000.0,13.728,14489.7,-88.997
960000.0,13.745,12059.5,-88.953
1000000.0,14.031,11341.0,-88.961
