Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.626,10885900.0,-90.201
1200.0,13.795,9532930.0,-82.787
1250.0,13.609,9287650.0,-82.956
1500.0,12.775,8255370.0,-85.266
1600.0,13.096,7587720.0,-87.694
1660.0,13.299,7200950.0,-88.744
2000.0,14.486,5494420.0,-90.572
2400.0,14.503,4570310.0,-89.539
2500.0,14.539,4377950.0,-89.288
3000.0,14.385,3686500.0,-91.389
3200.0,14.368,3461250.0,-90.807
3330.0,14.372,3325500.0,-90.472
4000.0,14.505,2742840.0,-89.22
4800.0,14.468,2291230.0,-89.284
5000.0,14.461,2201180.0,-89.294
6000.0,14.528,1826160.0,-89.423
6400.0,14.505,1714420.0,-89.412
6660.0,14.492,1648950.0,-89.407
8000.0,14.434,1378050.0,-89.397
9600.0,14.414,1150140.0,-89.699
10000.0,14.413,1104200.0,-89.784
12000.0,14.373,922809.0,-89.543
12500.0,14.381,885331.0,-89.558
15000.0,14.416,736020.0,-89.608
16000.0,14.405,690467.0,-89.52
16600.0,14.401,665748.0,-89.464
20000.0,14.385,553130.0,-89.148
24000.0,14.339,462493.0,-89.367
25000.0,14.329,444253.0,-89.429
30000.0,14.377,368990.0,-89.332
32000.0,14.349,346593.0,-89.546
33300.0,14.338,333345.0,-89.701
40000.0,14.365,276980.0,-90.532
48000.0,14.313,231662.0,-89.687
50000.0,14.314,222372.0,-89.496
60000.0,14.259,186012.0,-89.325
64000.0,14.251,174493.0,-89.31
66600.0,14.246,167738.0,-89.299
80000.0,14.223,139871.0,-89.256
96000.0,14.207,116686.0,-89.274
100000.0,14.204,112040.0,-89.271
120000.0,14.182,93513.0,-89.262
125000.0,14.182,89770.9,-89.253
150000.0,14.181,74816.3,-89.216
160000.0,14.163,70228.2,-89.198
166000.0,14.154,67734.7,-89.189
200000.0,14.108,56402.1,-89.139
240000.0,14.089,47064.9,-89.122
250000.0,14.085,45194.9,-89.119
300000.0,14.056,37740.6,-89.1
320000.0,14.056,35379.3,-89.109
333000.0,14.056,33998.0,-89.114
400000.0,14.057,28302.4,-89.143
480000.0,14.037,23619.5,-89.054
500000.0,14.033,22680.8,-89.032
600000.0,14.017,18921.3,-89.031
640000.0,14.02,17735.5,-89.032
666000.0,14.021,17041.6,-89.029
800000.0,14.032,14176.1,-89.022
960000.0,14.05,11797.8,-88.979
1000000.0,14.337,11099.3,-88.986
