Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,12.837,12388100.0,-90.283
1200.0,12.019,10928600.0,-81.818
1250.0,11.832,10659000.0,-81.998
1500.0,11.013,9586430.0,-84.638
1600.0,11.322,8775350.0,-87.407
1660.0,11.532,8311380.0,-88.663
2000.0,12.713,6258610.0,-90.745
2400.0,12.753,5200210.0,-89.48
2500.0,12.768,4985240.0,-89.252
3000.0,12.617,4202260.0,-91.647
3200.0,12.599,3946730.0,-91.001
3330.0,12.601,3792570.0,-90.61
4000.0,12.74,3123020.0,-89.173
4800.0,12.707,2609330.0,-89.241
5000.0,12.696,2506480.0,-89.273
6000.0,12.764,2077700.0,-89.427
6400.0,12.744,1951180.0,-89.41
6660.0,12.731,1876910.0,-89.407
8000.0,12.674,1569230.0,-89.395
9600.0,12.66,1309680.0,-89.747
10000.0,12.656,1257400.0,-89.843
12000.0,12.618,1050910.0,-89.579
12500.0,12.628,1008150.0,-89.592
15000.0,12.665,837750.0,-89.654
16000.0,12.656,785878.0,-89.549
16600.0,12.652,757751.0,-89.489
20000.0,12.638,629556.0,-89.134
24000.0,12.594,526511.0,-89.386
25000.0,12.586,505765.0,-89.458
30000.0,12.636,419789.0,-89.352
32000.0,12.609,394414.0,-89.595
33300.0,12.598,379345.0,-89.772
40000.0,12.629,315025.0,-90.721
48000.0,12.58,263550.0,-89.766
50000.0,12.582,252975.0,-89.549
60000.0,12.531,211665.0,-89.36
64000.0,12.524,198546.0,-89.34
66600.0,12.519,190870.0,-89.33
80000.0,12.499,159159.0,-89.284
96000.0,12.487,132750.0,-89.309
100000.0,12.485,127461.0,-89.306
120000.0,12.467,106377.0,-89.301
125000.0,12.468,102113.0,-89.29
150000.0,12.47,85079.1,-89.251
160000.0,12.453,79863.6,-89.233
166000.0,12.445,77033.1,-89.223
200000.0,12.403,64153.9,-89.167
240000.0,12.386,53530.2,-89.15
250000.0,12.383,51403.1,-89.148
300000.0,12.358,42923.9,-89.129
320000.0,12.36,40235.0,-89.139
333000.0,12.361,38661.4,-89.144
400000.0,12.364,32176.7,-89.175
480000.0,12.346,26852.9,-89.078
500000.0,12.342,25786.1,-89.053
600000.0,12.329,21511.9,-89.054
640000.0,12.331,20163.1,-89.055
666000.0,12.333,19373.9,-89.051
800000.0,12.343,16115.1,-89.047
960000.0,12.36,13410.4,-89.0
1000000.0,12.648,12581.3,-89.006
