Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.768,11563500.0,-90.26
1200.0,12.937,10158500.0,-82.379
1250.0,12.756,9901210.0,-82.541
1500.0,11.935,8852770.0,-85.04
1600.0,12.245,8114440.0,-87.579
1660.0,12.452,7698010.0,-88.716
2000.0,13.631,5836900.0,-90.666
2400.0,13.671,4850620.0,-89.555
2500.0,13.69,4650370.0,-89.291
3000.0,13.537,3917030.0,-91.51
3200.0,13.521,3678250.0,-90.912
3330.0,13.523,3534010.0,-90.556
4000.0,13.659,2912690.0,-89.219
4800.0,13.624,2433830.0,-89.276
5000.0,13.616,2337340.0,-89.294
6000.0,13.683,1938100.0,-89.435
6400.0,13.662,1820040.0,-89.425
6660.0,13.65,1750630.0,-89.42
8000.0,13.594,1463250.0,-89.413
9600.0,13.575,1221300.0,-89.735
10000.0,13.573,1172490.0,-89.823
12000.0,13.536,979787.0,-89.57
12500.0,13.545,940010.0,-89.584
15000.0,13.58,781290.0,-89.637
16000.0,13.571,732921.0,-89.536
16600.0,13.566,706702.0,-89.481
20000.0,13.551,587154.0,-89.148
24000.0,13.506,490980.0,-89.382
25000.0,13.498,471620.0,-89.446
30000.0,13.547,391602.0,-89.343
32000.0,13.519,367875.0,-89.573
33300.0,13.508,353817.0,-89.735
40000.0,13.537,293908.0,-90.621
48000.0,13.487,245857.0,-89.724
50000.0,13.487,235995.0,-89.521
60000.0,13.435,197429.0,-89.341
64000.0,13.427,185202.0,-89.323
66600.0,13.422,178036.0,-89.312
80000.0,13.4,148455.0,-89.267
96000.0,13.386,123842.0,-89.288
100000.0,13.383,118909.0,-89.287
120000.0,13.363,99242.3,-89.279
125000.0,13.364,95268.6,-89.268
150000.0,13.364,79390.3,-89.23
160000.0,13.347,74521.0,-89.212
166000.0,13.337,71878.5,-89.202
200000.0,13.293,59856.9,-89.15
240000.0,13.276,49945.8,-89.133
250000.0,13.272,47962.0,-89.129
300000.0,13.245,40049.8,-89.111
320000.0,13.246,37545.1,-89.12
333000.0,13.246,36077.7,-89.125
400000.0,13.248,30030.8,-89.157
480000.0,13.228,25061.9,-89.062
500000.0,13.225,24066.2,-89.039
600000.0,13.21,20076.9,-89.038
640000.0,13.212,18819.0,-89.04
666000.0,13.214,18082.3,-89.035
800000.0,13.225,15041.5,-89.031
960000.0,13.243,12517.1,-88.985
1000000.0,13.538,11754.3,-88.99
