Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.369,11905200.0,-90.291
1200.0,12.55,10474500.0,-82.175
1250.0,12.36,10209900.0,-82.329
1500.0,11.534,9158770.0,-84.868
1600.0,11.851,8388300.0,-87.539
1660.0,12.056,7950000.0,-88.706
2000.0,13.238,6009960.0,-90.717
2400.0,13.277,5000810.0,-89.555
2500.0,13.295,4787920.0,-89.289
3000.0,13.145,4033440.0,-91.59
3200.0,13.127,3787990.0,-90.963
3330.0,13.131,3639500.0,-90.593
4000.0,13.269,2998830.0,-89.224
4800.0,13.232,2505430.0,-89.295
5000.0,13.226,2406700.0,-89.31
6000.0,13.293,1995400.0,-89.449
6400.0,13.272,1873530.0,-89.44
6660.0,13.26,1802190.0,-89.436
8000.0,13.205,1506430.0,-89.432
9600.0,13.188,1257280.0,-89.763
10000.0,13.186,1207040.0,-89.851
12000.0,13.149,1008690.0,-89.594
12500.0,13.158,967664.0,-89.61
15000.0,13.194,804167.0,-89.668
16000.0,13.186,754362.0,-89.567
16600.0,13.181,727374.0,-89.507
20000.0,13.167,604288.0,-89.167
24000.0,13.123,505299.0,-89.409
25000.0,13.115,485381.0,-89.476
30000.0,13.165,402943.0,-89.373
32000.0,13.138,378551.0,-89.609
33300.0,13.127,364077.0,-89.776
40000.0,13.157,302377.0,-90.686
48000.0,13.108,252943.0,-89.766
50000.0,13.11,242788.0,-89.559
60000.0,13.059,203114.0,-89.375
64000.0,13.051,190533.0,-89.356
66600.0,13.046,183156.0,-89.346
80000.0,13.026,152715.0,-89.302
96000.0,13.014,127383.0,-89.322
100000.0,13.012,122306.0,-89.32
120000.0,12.993,102071.0,-89.312
125000.0,12.994,97981.1,-89.302
150000.0,12.995,81640.5,-89.262
160000.0,12.979,76634.3,-89.246
166000.0,12.97,73915.7,-89.234
200000.0,12.927,61551.7,-89.181
240000.0,12.911,51357.5,-89.163
250000.0,12.908,49316.5,-89.16
300000.0,12.882,41178.1,-89.142
320000.0,12.883,38601.4,-89.15
333000.0,12.884,37091.8,-89.156
400000.0,12.887,30872.5,-89.187
480000.0,12.869,25763.0,-89.09
500000.0,12.865,24739.1,-89.066
600000.0,12.852,20637.4,-89.066
640000.0,12.854,19344.0,-89.067
666000.0,12.855,18586.6,-89.062
800000.0,12.866,15460.2,-89.058
960000.0,12.885,12865.1,-89.01
1000000.0,13.18,12073.6,-89.015
