Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,17.224,9246540.0,-89.931
1200.0,16.383,8059290.0,-83.678
1250.0,16.202,7826960.0,-83.815
1500.0,15.382,6887650.0,-85.845
1600.0,15.681,6350040.0,-87.835
1660.0,15.899,6039100.0,-88.743
2000.0,17.058,4665450.0,-90.261
2400.0,17.072,3884680.0,-89.324
2500.0,17.098,3722280.0,-89.167
3000.0,16.941,3130930.0,-90.95
3200.0,16.919,2939320.0,-90.467
3330.0,16.916,2824050.0,-90.175
4000.0,17.046,2333410.0,-89.115
4800.0,17.004,1949230.0,-89.174
5000.0,16.994,1872580.0,-89.182
6000.0,17.051,1555080.0,-89.296
6400.0,17.027,1460060.0,-89.286
6660.0,17.012,1404300.0,-89.281
8000.0,16.949,1173370.0,-89.274
9600.0,16.921,979348.0,-89.541
10000.0,16.918,940503.0,-89.605
12000.0,16.87,785870.0,-89.399
12500.0,16.879,754121.0,-89.412
15000.0,16.906,627434.0,-89.455
16000.0,16.889,588614.0,-89.376
16600.0,16.859,567567.0,-89.332
20000.0,16.837,471690.0,-89.062
24000.0,16.783,394364.0,-89.246
25000.0,16.772,378829.0,-89.298
30000.0,16.813,314919.0,-89.212
32000.0,16.78,295783.0,-89.396
33300.0,16.767,284469.0,-89.526
40000.0,16.788,236556.0,-90.234
48000.0,16.729,197824.0,-89.51
50000.0,16.734,189913.0,-89.347
60000.0,16.673,158840.0,-89.199
64000.0,16.663,149010.0,-89.184
66600.0,16.656,143248.0,-89.175
80000.0,16.625,119477.0,-89.134
96000.0,16.601,99702.0,-89.147
100000.0,16.596,95733.9,-89.144
120000.0,16.566,79921.6,-89.133
125000.0,16.564,76733.2,-89.123
150000.0,16.555,63979.1,-89.09
160000.0,16.535,60053.1,-89.075
166000.0,16.524,57923.2,-89.066
200000.0,16.471,48230.8,-89.019
240000.0,16.444,40258.3,-89.003
250000.0,16.438,38663.6,-89.0
300000.0,16.402,32291.7,-88.982
320000.0,16.401,30276.9,-88.991
333000.0,16.399,29119.7,-88.996
400000.0,16.393,24251.6,-89.015
480000.0,16.367,20228.8,-88.936
500000.0,16.362,19426.7,-88.916
600000.0,16.343,16207.5,-88.913
640000.0,16.345,15190.1,-88.91
666000.0,16.346,14595.2,-88.908
800000.0,16.355,12144.3,-88.899
960000.0,16.375,10107.1,-88.854
1000000.0,16.663,9535.51,-88.858
