Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.444,11842300.0,-90.28
1200.0,12.619,10416200.0,-82.201
1250.0,12.43,10153600.0,-82.376
1500.0,11.614,9096110.0,-84.92
1600.0,11.922,8334790.0,-87.549
1660.0,12.128,7901040.0,-88.692
2000.0,13.309,5977820.0,-90.697
2400.0,13.329,4973820.0,-89.546
2500.0,13.365,4762860.0,-89.282
3000.0,13.216,4012450.0,-91.57
3200.0,13.197,3768020.0,-90.943
3330.0,13.199,3620930.0,-90.584
4000.0,13.339,2982630.0,-89.209
4800.0,13.3,2492480.0,-89.286
5000.0,13.294,2394040.0,-89.296
6000.0,13.362,1984980.0,-89.438
6400.0,13.341,1863930.0,-89.432
6660.0,13.328,1792840.0,-89.425
8000.0,13.273,1498770.0,-89.412
9600.0,13.253,1250640.0,-89.762
10000.0,13.253,1200840.0,-89.841
12000.0,13.215,1003480.0,-89.587
12500.0,13.224,962733.0,-89.6
15000.0,13.261,800083.0,-89.656
16000.0,13.252,750572.0,-89.557
16600.0,13.247,723691.0,-89.5
20000.0,13.234,601221.0,-89.161
24000.0,13.189,502748.0,-89.401
25000.0,13.181,482946.0,-89.469
30000.0,13.231,400925.0,-89.365
32000.0,13.204,376662.0,-89.599
33300.0,13.193,362257.0,-89.767
40000.0,13.223,300880.0,-90.673
48000.0,13.174,251685.0,-89.76
50000.0,13.175,241584.0,-89.552
60000.0,13.124,202103.0,-89.37
64000.0,13.116,189579.0,-89.354
66600.0,13.111,182243.0,-89.341
80000.0,13.091,151954.0,-89.296
96000.0,13.079,126748.0,-89.318
100000.0,13.077,121698.0,-89.316
120000.0,13.057,101565.0,-89.31
125000.0,13.058,97494.3,-89.299
150000.0,13.06,81234.9,-89.261
160000.0,13.043,76253.3,-89.242
166000.0,13.034,73548.2,-89.233
200000.0,12.992,61243.6,-89.179
240000.0,12.976,51101.9,-89.162
250000.0,12.972,49070.2,-89.159
300000.0,12.946,40972.5,-89.14
320000.0,12.948,38407.4,-89.148
333000.0,12.948,36906.0,-89.154
400000.0,12.952,30717.3,-89.184
480000.0,12.934,25632.7,-89.088
500000.0,12.93,24613.9,-89.064
600000.0,12.917,20532.3,-89.062
640000.0,12.92,19245.2,-89.064
666000.0,12.921,18491.6,-89.059
800000.0,12.933,15380.2,-89.053
960000.0,12.952,12797.8,-89.004
1000000.0,13.24,12018.9,-89.01
