Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.338,11927600.0,-90.304
1200.0,12.516,10499300.0,-82.149
1250.0,12.329,10234400.0,-82.302
1500.0,11.516,9183930.0,-84.867
1600.0,11.821,8408490.0,-87.526
1660.0,12.031,7972860.0,-88.69
2000.0,13.21,6023530.0,-90.701
2400.0,13.229,5012340.0,-89.5
2500.0,13.262,4798970.0,-89.282
3000.0,13.114,4043160.0,-91.588
3200.0,13.094,3797250.0,-90.958
3330.0,13.097,3648910.0,-90.588
4000.0,13.233,3005810.0,-89.206
4800.0,13.201,2511420.0,-89.268
5000.0,13.192,2412590.0,-89.298
6000.0,13.261,2000090.0,-89.439
6400.0,13.239,1878150.0,-89.432
6660.0,13.226,1806490.0,-89.429
8000.0,13.172,1510030.0,-89.421
9600.0,13.154,1260160.0,-89.767
10000.0,13.152,1210030.0,-89.848
12000.0,13.115,1011150.0,-89.59
12500.0,13.124,970084.0,-89.603
15000.0,13.16,806157.0,-89.66
16000.0,13.152,756288.0,-89.561
16600.0,13.147,729186.0,-89.503
20000.0,13.134,605791.0,-89.162
24000.0,13.089,506546.0,-89.403
25000.0,13.081,486609.0,-89.472
30000.0,13.131,403954.0,-89.368
32000.0,13.104,379504.0,-89.603
33300.0,13.093,364997.0,-89.772
40000.0,13.124,303148.0,-90.684
48000.0,13.075,253576.0,-89.764
50000.0,13.076,243406.0,-89.555
60000.0,13.025,203633.0,-89.372
64000.0,13.017,191014.0,-89.356
66600.0,13.012,183624.0,-89.343
80000.0,12.992,153105.0,-89.3
96000.0,12.98,127707.0,-89.32
100000.0,12.978,122617.0,-89.317
120000.0,12.959,102332.0,-89.31
125000.0,12.96,98231.1,-89.298
150000.0,12.962,81846.5,-89.259
160000.0,12.945,76830.6,-89.24
166000.0,12.936,74103.0,-89.231
200000.0,12.894,61708.1,-89.176
240000.0,12.877,51487.7,-89.158
250000.0,12.874,49441.6,-89.155
300000.0,12.849,41283.0,-89.135
320000.0,12.85,38698.7,-89.144
333000.0,12.851,37185.6,-89.149
400000.0,12.854,30948.9,-89.177
480000.0,12.836,25827.4,-89.081
500000.0,12.832,24800.9,-89.056
600000.0,12.819,20688.6,-89.054
640000.0,12.822,19392.0,-89.055
666000.0,12.823,18632.5,-89.05
800000.0,12.834,15498.1,-89.043
960000.0,12.853,12896.4,-88.992
1000000.0,13.14,12109.5,-88.998
