Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.776,10081900.0,-90.245
1200.0,14.958,8810710.0,-83.462
1250.0,14.762,8571140.0,-83.522
1500.0,13.939,7580290.0,-85.685
1600.0,14.253,6976290.0,-87.929
1660.0,14.455,6629210.0,-88.901
2000.0,15.638,5088050.0,-90.565
2400.0,15.679,4229950.0,-89.583
2500.0,15.694,4056100.0,-89.362
3000.0,15.546,3412080.0,-91.289
3200.0,15.527,3203410.0,-90.77
3330.0,15.527,3078020.0,-90.456
4000.0,15.663,2540100.0,-89.291
4800.0,15.627,2121670.0,-89.345
5000.0,15.619,2037660.0,-89.36
6000.0,15.687,1691020.0,-89.474
6400.0,15.665,1587510.0,-89.464
6660.0,15.652,1526840.0,-89.46
8000.0,15.596,1275590.0,-89.445
9600.0,15.577,1064400.0,-89.733
10000.0,15.574,1022000.0,-89.799
12000.0,15.534,853873.0,-89.574
12500.0,15.542,819258.0,-89.585
15000.0,15.575,681230.0,-89.627
16000.0,15.566,639043.0,-89.542
16600.0,15.561,616155.0,-89.49
20000.0,15.545,511916.0,-89.195
24000.0,15.497,427921.0,-89.392
25000.0,15.488,411056.0,-89.449
30000.0,15.535,341514.0,-89.354
32000.0,15.507,320755.0,-89.551
33300.0,15.495,308464.0,-89.692
40000.0,15.521,256353.0,-90.458
48000.0,15.468,214377.0,-89.674
50000.0,15.469,205787.0,-89.495
60000.0,15.412,172107.0,-89.335
64000.0,15.404,161446.0,-89.318
66600.0,15.398,155195.0,-89.307
80000.0,15.373,129412.0,-89.264
96000.0,15.356,107965.0,-89.277
100000.0,15.353,103666.0,-89.274
120000.0,15.329,86524.2,-89.264
125000.0,15.329,83062.2,-89.254
150000.0,15.325,69234.1,-89.217
160000.0,15.307,64982.9,-89.202
166000.0,15.297,62674.8,-89.192
200000.0,15.25,52182.1,-89.144
240000.0,15.229,43544.0,-89.127
250000.0,15.224,41814.2,-89.123
300000.0,15.193,34915.3,-89.105
320000.0,15.194,32733.3,-89.113
333000.0,15.193,31455.7,-89.116
400000.0,15.193,26188.0,-89.142
480000.0,15.172,21853.7,-89.057
500000.0,15.167,20984.9,-89.037
600000.0,15.152,17505.6,-89.034
640000.0,15.154,16408.7,-89.034
666000.0,15.156,15766.6,-89.032
800000.0,15.167,13115.5,-89.023
960000.0,15.188,10914.7,-88.98
1000000.0,15.476,10282.9,-88.979
