Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.447,10302100.0,-90.219
1200.0,14.616,9005330.0,-83.316
1250.0,14.436,8763170.0,-83.399
1500.0,13.61,7773040.0,-85.65
1600.0,13.922,7137110.0,-87.866
1660.0,14.13,6783010.0,-88.825
2000.0,15.319,5195510.0,-90.576
2400.0,15.337,4323960.0,-89.55
2500.0,15.37,4141170.0,-89.352
3000.0,15.221,3483910.0,-91.326
3200.0,15.204,3271020.0,-90.789
3330.0,15.207,3143210.0,-90.468
4000.0,15.341,2593600.0,-89.272
4800.0,15.305,2166500.0,-89.33
5000.0,15.297,2080720.0,-89.35
6000.0,15.364,1726410.0,-89.467
6400.0,15.342,1620870.0,-89.458
6660.0,15.329,1558940.0,-89.453
8000.0,15.273,1302500.0,-89.441
9600.0,15.253,1086970.0,-89.728
10000.0,15.251,1043510.0,-89.802
12000.0,15.211,871899.0,-89.571
12500.0,15.22,836539.0,-89.583
15000.0,15.254,695547.0,-89.626
16000.0,15.244,652503.0,-89.539
16600.0,15.239,629115.0,-89.487
20000.0,15.223,522687.0,-89.186
24000.0,15.176,436955.0,-89.386
25000.0,15.167,419719.0,-89.446
30000.0,15.214,348681.0,-89.35
32000.0,15.185,327507.0,-89.552
33300.0,15.174,314965.0,-89.694
40000.0,15.201,261749.0,-90.479
48000.0,15.147,218888.0,-89.677
50000.0,15.148,210121.0,-89.495
60000.0,15.093,175740.0,-89.331
64000.0,15.084,164856.0,-89.313
66600.0,15.078,158473.0,-89.303
80000.0,15.054,132145.0,-89.26
96000.0,15.037,110245.0,-89.275
100000.0,15.034,105855.0,-89.272
120000.0,15.01,88352.7,-89.262
125000.0,15.01,84817.6,-89.252
150000.0,15.007,70696.1,-89.215
160000.0,14.989,66354.4,-89.199
166000.0,14.979,63998.9,-89.19
200000.0,14.932,53286.5,-89.141
240000.0,14.912,44465.7,-89.124
250000.0,14.908,42699.4,-89.121
300000.0,14.877,35655.8,-89.102
320000.0,14.877,33427.2,-89.11
333000.0,14.877,32122.1,-89.114
400000.0,14.877,26742.2,-89.14
480000.0,14.855,22317.1,-89.055
500000.0,14.851,21430.0,-89.034
600000.0,14.836,17877.4,-89.032
640000.0,14.838,16757.4,-89.032
666000.0,14.839,16101.7,-89.03
800000.0,14.85,13394.6,-89.022
960000.0,14.87,11147.6,-88.978
1000000.0,15.158,10498.3,-88.978
