Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.977,9366310.0,-89.97
1200.0,16.144,8156290.0,-83.619
1250.0,15.969,7922270.0,-83.765
1500.0,15.136,6997430.0,-85.683
1600.0,15.448,6435330.0,-87.807
1660.0,15.671,6123470.0,-88.771
2000.0,16.837,4725790.0,-90.296
2400.0,16.862,3933290.0,-89.336
2500.0,16.875,3772070.0,-89.177
3000.0,16.718,3172400.0,-90.988
3200.0,16.696,2978970.0,-90.499
3330.0,16.696,2862150.0,-90.2
4000.0,16.825,2364830.0,-89.135
4800.0,16.78,1975330.0,-89.179
5000.0,16.772,1897510.0,-89.19
6000.0,16.832,1575810.0,-89.304
6400.0,16.808,1479380.0,-89.298
6660.0,16.793,1422880.0,-89.292
8000.0,16.732,1189020.0,-89.285
9600.0,16.706,992393.0,-89.544
10000.0,16.701,952895.0,-89.62
12000.0,16.653,796269.0,-89.415
12500.0,16.662,764112.0,-89.425
15000.0,16.689,635716.0,-89.467
16000.0,16.678,596389.0,-89.389
16600.0,16.671,575047.0,-89.34
20000.0,16.649,477904.0,-89.068
24000.0,16.596,399549.0,-89.258
25000.0,16.586,383807.0,-89.308
30000.0,16.627,319045.0,-89.222
32000.0,16.596,299665.0,-89.409
33300.0,16.584,288186.0,-89.54
40000.0,16.604,239629.0,-90.257
48000.0,16.546,200390.0,-89.525
50000.0,16.545,192378.0,-89.359
60000.0,16.484,160905.0,-89.208
64000.0,16.473,150937.0,-89.192
66600.0,16.466,145108.0,-89.183
80000.0,16.435,121032.0,-89.143
96000.0,16.413,101000.0,-89.155
100000.0,16.409,96984.3,-89.152
120000.0,16.38,80964.5,-89.142
125000.0,16.378,77733.4,-89.133
150000.0,16.369,64810.8,-89.098
160000.0,16.349,60834.2,-89.083
166000.0,16.338,58676.3,-89.073
200000.0,16.286,48858.8,-89.026
240000.0,16.26,40779.9,-89.01
250000.0,16.254,39162.5,-89.007
300000.0,16.218,32708.0,-88.989
320000.0,16.216,30667.2,-88.999
333000.0,16.215,29472.0,-89.002
400000.0,16.21,24543.6,-89.022
480000.0,16.185,20484.4,-88.942
500000.0,16.18,19671.0,-88.922
600000.0,16.161,16411.5,-88.919
640000.0,16.163,15384.1,-88.917
666000.0,16.164,14782.6,-88.915
800000.0,16.174,12300.4,-88.906
960000.0,16.195,10236.7,-88.861
1000000.0,16.483,9655.17,-88.865
