Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.028,9933840.0,-90.042
1200.0,15.197,8668590.0,-83.28
1250.0,15.012,8426540.0,-83.44
1500.0,14.205,7446970.0,-85.594
1600.0,14.487,6859670.0,-87.75
1660.0,14.713,6518010.0,-88.685
2000.0,15.874,5014940.0,-90.382
2400.0,15.901,4169690.0,-89.443
2500.0,15.918,3997370.0,-89.2
3000.0,15.764,3363880.0,-91.113
3200.0,15.744,3158320.0,-90.597
3330.0,15.746,3035190.0,-90.296
4000.0,15.878,2505990.0,-89.146
4800.0,15.838,2093460.0,-89.194
5000.0,15.828,2010910.0,-89.223
6000.0,15.89,1669370.0,-89.336
6400.0,15.866,1567290.0,-89.328
6660.0,15.853,1507440.0,-89.323
8000.0,15.792,1259870.0,-89.308
9600.0,15.766,1051490.0,-89.598
10000.0,15.764,1009570.0,-89.667
12000.0,15.721,843626.0,-89.453
12500.0,15.728,809501.0,-89.46
15000.0,15.758,673319.0,-89.507
16000.0,15.747,631653.0,-89.42
16600.0,15.741,609056.0,-89.372
20000.0,15.721,506039.0,-89.078
24000.0,15.67,423071.0,-89.276
25000.0,15.66,406435.0,-89.333
30000.0,15.703,337773.0,-89.243
32000.0,15.673,317264.0,-89.438
33300.0,15.661,305134.0,-89.579
40000.0,15.684,253663.0,-90.341
48000.0,15.628,212151.0,-89.565
50000.0,15.628,203664.0,-89.389
60000.0,15.568,170359.0,-89.231
64000.0,15.559,159815.0,-89.215
66600.0,15.552,153631.0,-89.203
80000.0,15.524,128133.0,-89.161
96000.0,15.503,106919.0,-89.175
100000.0,15.499,102667.0,-89.175
120000.0,15.472,85707.2,-89.165
125000.0,15.472,82280.8,-89.156
150000.0,15.465,68597.7,-89.119
160000.0,15.447,64386.6,-89.104
166000.0,15.436,62102.4,-89.095
200000.0,15.384,51714.9,-89.046
240000.0,15.361,43161.2,-89.03
250000.0,15.356,41448.7,-89.026
300000.0,15.322,34616.5,-89.008
320000.0,15.32,32455.8,-89.016
333000.0,15.32,31190.5,-89.019
400000.0,15.317,25972.4,-89.045
480000.0,15.292,21677.6,-88.961
500000.0,15.288,20816.8,-88.941
600000.0,15.27,17367.9,-88.937
640000.0,15.271,16280.7,-88.936
666000.0,15.272,15644.0,-88.935
800000.0,15.282,13015.5,-88.925
960000.0,15.301,10832.8,-88.881
1000000.0,15.583,10210.9,-88.884
