Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.394,9710320.0,-90.226
1200.0,15.571,8463740.0,-83.643
1250.0,15.373,8232330.0,-83.8
1500.0,14.566,7270140.0,-85.812
1600.0,14.865,6687990.0,-87.996
1660.0,15.069,6359280.0,-88.903
2000.0,16.26,4894220.0,-90.541
2400.0,16.293,4073270.0,-89.547
2500.0,16.312,3902250.0,-89.384
3000.0,16.162,3281720.0,-91.249
3200.0,16.142,3080820.0,-90.743
3330.0,16.145,2960160.0,-90.44
4000.0,16.281,2443570.0,-89.308
4800.0,16.245,2040670.0,-89.365
5000.0,16.236,1960450.0,-89.385
6000.0,16.302,1626970.0,-89.493
6400.0,16.28,1527390.0,-89.484
6660.0,16.267,1468930.0,-89.478
8000.0,16.21,1227160.0,-89.463
9600.0,16.191,1023770.0,-89.734
10000.0,16.19,983063.0,-89.807
12000.0,16.149,821270.0,-89.594
12500.0,16.158,787962.0,-89.601
15000.0,16.192,655271.0,-89.642
16000.0,16.183,614653.0,-89.559
16600.0,16.178,592629.0,-89.51
20000.0,16.161,492353.0,-89.226
24000.0,16.114,411531.0,-89.419
25000.0,16.105,395288.0,-89.471
30000.0,16.151,328444.0,-89.38
32000.0,16.123,308465.0,-89.568
33300.0,16.111,296652.0,-89.705
40000.0,16.137,246552.0,-90.444
48000.0,16.085,206142.0,-89.687
50000.0,16.085,197884.0,-89.516
60000.0,16.03,165475.0,-89.361
64000.0,16.02,155216.0,-89.344
66600.0,16.015,149207.0,-89.334
80000.0,15.99,124411.0,-89.294
96000.0,15.973,103787.0,-89.307
100000.0,15.97,99655.6,-89.304
120000.0,15.946,83167.1,-89.296
125000.0,15.946,79841.6,-89.286
150000.0,15.943,66548.0,-89.251
160000.0,15.925,62458.8,-89.235
166000.0,15.915,60238.5,-89.227
200000.0,15.868,50146.9,-89.179
240000.0,15.847,41841.2,-89.165
250000.0,15.843,40179.2,-89.161
300000.0,15.813,33547.0,-89.143
320000.0,15.813,31450.0,-89.15
333000.0,15.813,30222.1,-89.157
400000.0,15.813,25159.9,-89.178
480000.0,15.793,20993.2,-89.097
500000.0,15.789,20158.4,-89.077
600000.0,15.775,16813.8,-89.074
640000.0,15.778,15759.7,-89.073
666000.0,15.78,15142.5,-89.071
800000.0,15.793,12595.2,-89.062
960000.0,15.817,10480.1,-89.019
1000000.0,16.106,9880.1,-89.018
