Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.119,10526400.0,-90.05
1200.0,14.296,9211930.0,-82.951
1250.0,14.102,8959820.0,-83.081
1500.0,13.301,7945850.0,-85.435
1600.0,13.586,7315300.0,-87.641
1660.0,13.809,6941920.0,-88.616
2000.0,14.975,5315380.0,-90.463
2400.0,15.002,4420290.0,-89.448
2500.0,15.021,4237380.0,-89.183
3000.0,14.869,3566660.0,-91.215
3200.0,14.849,3349670.0,-90.671
3330.0,14.849,3218330.0,-90.348
4000.0,14.98,2655760.0,-89.129
4800.0,14.943,2218540.0,-89.191
5000.0,14.931,2131390.0,-89.212
6000.0,14.996,1768650.0,-89.334
6400.0,14.973,1660780.0,-89.327
6660.0,14.96,1597400.0,-89.323
8000.0,14.899,1335030.0,-89.314
9600.0,14.877,1114380.0,-89.618
10000.0,14.874,1069980.0,-89.688
12000.0,14.831,894253.0,-89.462
12500.0,14.839,858013.0,-89.472
15000.0,14.87,713508.0,-89.521
16000.0,14.86,669405.0,-89.432
16600.0,14.854,645429.0,-89.38
20000.0,14.835,536346.0,-89.073
24000.0,14.785,448484.0,-89.286
25000.0,14.776,430822.0,-89.347
30000.0,14.821,357929.0,-89.252
32000.0,14.792,336232.0,-89.461
33300.0,14.78,323374.0,-89.608
40000.0,14.805,268750.0,-90.416
48000.0,14.749,224805.0,-89.596
50000.0,14.749,215804.0,-89.409
60000.0,14.692,180533.0,-89.243
64000.0,14.682,169363.0,-89.226
66600.0,14.676,162813.0,-89.215
80000.0,14.65,135784.0,-89.172
96000.0,14.631,113298.0,-89.189
100000.0,14.628,108791.0,-89.186
120000.0,14.602,90816.4,-89.177
125000.0,14.602,87185.7,-89.167
150000.0,14.597,72678.9,-89.13
160000.0,14.579,68222.0,-89.113
166000.0,14.569,65802.3,-89.104
200000.0,14.519,54799.7,-89.054
240000.0,14.497,45735.7,-89.038
250000.0,14.493,43921.1,-89.034
300000.0,14.46,36681.9,-89.016
320000.0,14.46,34390.6,-89.024
333000.0,14.46,33049.4,-89.028
400000.0,14.458,27517.6,-89.056
480000.0,14.434,22968.2,-88.969
500000.0,14.429,22056.0,-88.947
600000.0,14.412,18402.7,-88.946
640000.0,14.413,17250.4,-88.946
666000.0,14.414,16575.9,-88.944
800000.0,14.423,13790.8,-88.937
960000.0,14.441,11478.4,-88.894
1000000.0,14.723,10807.7,-88.898
