Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.411,9695160.0,-89.954
1200.0,15.585,8458040.0,-83.426
1250.0,15.387,8223890.0,-83.569
1500.0,14.598,7251020.0,-85.67
1600.0,14.876,6682560.0,-87.77
1660.0,15.085,6361150.0,-88.658
2000.0,16.249,4897750.0,-90.347
2400.0,16.263,4074610.0,-89.415
2500.0,16.297,3906380.0,-89.184
3000.0,16.141,3286670.0,-91.049
3200.0,16.121,3085480.0,-90.545
3330.0,16.12,2964800.0,-90.242
4000.0,16.248,2448800.0,-89.12
4800.0,16.205,2045480.0,-89.186
5000.0,16.196,1965000.0,-89.194
6000.0,16.259,1631410.0,-89.306
6400.0,16.234,1531740.0,-89.301
6660.0,16.22,1473150.0,-89.297
8000.0,16.159,1231150.0,-89.278
9600.0,16.134,1027660.0,-89.558
10000.0,16.13,986709.0,-89.632
12000.0,16.083,824624.0,-89.419
12500.0,16.091,791220.0,-89.43
15000.0,16.119,658189.0,-89.474
16000.0,16.108,617479.0,-89.391
16600.0,16.102,595404.0,-89.342
20000.0,16.08,494796.0,-89.059
24000.0,16.027,413715.0,-89.252
25000.0,16.018,397421.0,-89.307
30000.0,16.059,330315.0,-89.218
32000.0,16.03,310269.0,-89.411
33300.0,16.017,298396.0,-89.546
40000.0,16.038,248087.0,-90.289
48000.0,15.98,207488.0,-89.53
50000.0,15.979,199190.0,-89.359
60000.0,15.919,166616.0,-89.205
64000.0,15.909,156298.0,-89.189
66600.0,15.902,150265.0,-89.179
80000.0,15.872,125329.0,-89.137
96000.0,15.85,104585.0,-89.151
100000.0,15.846,100428.0,-89.148
120000.0,15.818,83838.5,-89.139
125000.0,15.816,80492.6,-89.13
150000.0,15.809,67110.7,-89.094
160000.0,15.789,62993.6,-89.078
166000.0,15.778,60757.3,-89.071
200000.0,15.726,50596.1,-89.023
240000.0,15.701,42229.2,-89.007
250000.0,15.696,40554.0,-89.002
300000.0,15.66,33871.0,-88.986
320000.0,15.659,31756.8,-88.992
333000.0,15.658,30519.1,-88.998
400000.0,15.653,25414.3,-89.02
480000.0,15.629,21211.8,-88.937
500000.0,15.624,20369.6,-88.917
600000.0,15.605,16995.0,-88.914
640000.0,15.607,15931.0,-88.912
666000.0,15.608,15308.2,-88.91
800000.0,15.617,12736.3,-88.9
960000.0,15.637,10600.2,-88.856
1000000.0,15.92,9994.93,-88.859
