Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.363,9721320.0,-90.214
1200.0,15.544,8490600.0,-83.689
1250.0,15.348,8246630.0,-83.768
1500.0,14.531,7262460.0,-85.83
1600.0,14.843,6700440.0,-87.963
1660.0,15.044,6367150.0,-88.908
2000.0,16.23,4906150.0,-90.54
2400.0,16.254,4080560.0,-89.534
2500.0,16.284,3908640.0,-89.352
3000.0,16.134,3287290.0,-91.229
3200.0,16.118,3086290.0,-90.719
3330.0,16.118,2965020.0,-90.421
4000.0,16.254,2448110.0,-89.303
4800.0,16.22,2044250.0,-89.351
5000.0,16.211,1963770.0,-89.368
6000.0,16.276,1629750.0,-89.479
6400.0,16.254,1529930.0,-89.468
6660.0,16.241,1471450.0,-89.462
8000.0,16.185,1229120.0,-89.45
9600.0,16.163,1025560.0,-89.724
10000.0,16.162,984703.0,-89.79
12000.0,16.121,822682.0,-89.576
12500.0,16.13,789364.0,-89.585
15000.0,16.163,656450.0,-89.624
16000.0,16.154,615786.0,-89.541
16600.0,16.148,593711.0,-89.492
20000.0,16.131,493284.0,-89.206
24000.0,16.083,412297.0,-89.395
25000.0,16.074,396042.0,-89.45
30000.0,16.121,329090.0,-89.358
32000.0,16.092,309069.0,-89.547
33300.0,16.08,297237.0,-89.684
40000.0,16.106,247045.0,-90.423
48000.0,16.052,206563.0,-89.663
50000.0,16.052,198296.0,-89.492
60000.0,15.995,165830.0,-89.338
64000.0,15.987,155548.0,-89.321
66600.0,15.981,149528.0,-89.308
80000.0,15.955,124690.0,-89.268
96000.0,15.937,104023.0,-89.28
100000.0,15.934,99880.8,-89.277
120000.0,15.91,83363.1,-89.267
125000.0,15.909,80029.6,-89.258
150000.0,15.905,66707.9,-89.222
160000.0,15.887,62608.9,-89.206
166000.0,15.876,60386.3,-89.196
200000.0,15.828,50273.3,-89.148
240000.0,15.807,41949.2,-89.132
250000.0,15.802,40283.3,-89.129
300000.0,15.771,33636.2,-89.111
320000.0,15.771,31534.7,-89.117
333000.0,15.771,30303.6,-89.124
400000.0,15.77,25228.5,-89.146
480000.0,15.749,21051.8,-89.064
500000.0,15.745,20214.9,-89.043
600000.0,15.73,16861.6,-89.041
640000.0,15.733,15804.6,-89.039
666000.0,15.735,15185.7,-89.038
800000.0,15.749,12631.2,-89.029
960000.0,15.773,10510.0,-88.985
1000000.0,16.061,9908.25,-88.982
