Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.653,10161800.0,-90.056
1200.0,14.844,8887980.0,-83.204
1250.0,14.636,8639100.0,-83.304
1500.0,13.801,7650830.0,-85.611
1600.0,14.12,7034510.0,-87.715
1660.0,14.344,6684870.0,-88.653
2000.0,15.509,5132150.0,-90.425
2400.0,15.526,4269150.0,-89.364
2500.0,15.556,4091490.0,-89.198
3000.0,15.4,3443400.0,-91.166
3200.0,15.381,3233600.0,-90.632
3330.0,15.381,3106830.0,-90.312
4000.0,15.514,2564320.0,-89.151
4800.0,15.475,2142440.0,-89.206
5000.0,15.463,2058080.0,-89.224
6000.0,15.527,1708210.0,-89.336
6400.0,15.503,1603840.0,-89.331
6660.0,15.489,1542670.0,-89.328
8000.0,15.43,1289260.0,-89.317
9600.0,15.407,1076050.0,-89.6
10000.0,15.403,1033150.0,-89.68
12000.0,15.359,863385.0,-89.46
12500.0,15.367,828476.0,-89.471
15000.0,15.398,689024.0,-89.519
16000.0,15.387,646403.0,-89.431
16600.0,15.381,623271.0,-89.38
20000.0,15.362,517928.0,-89.087
24000.0,15.311,433044.0,-89.29
25000.0,15.302,415985.0,-89.348
30000.0,15.346,345652.0,-89.257
32000.0,15.317,324675.0,-89.456
33300.0,15.305,312261.0,-89.602
40000.0,15.329,259555.0,-90.383
48000.0,15.273,217087.0,-89.588
50000.0,15.273,208392.0,-89.41
60000.0,15.215,174316.0,-89.248
64000.0,15.206,163523.0,-89.234
66600.0,15.2,157197.0,-89.222
80000.0,15.173,131101.0,-89.181
96000.0,15.153,109389.0,-89.197
100000.0,15.15,105038.0,-89.194
120000.0,15.124,87681.5,-89.186
125000.0,15.123,84177.5,-89.176
150000.0,15.117,70171.5,-89.142
160000.0,15.1,65866.4,-89.126
166000.0,15.089,63530.3,-89.115
200000.0,15.04,52903.4,-89.066
240000.0,15.017,44151.6,-89.05
250000.0,15.012,42399.6,-89.047
300000.0,14.979,35410.3,-89.029
320000.0,14.979,33198.1,-89.037
333000.0,14.979,31902.7,-89.041
400000.0,14.976,26563.3,-89.068
480000.0,14.953,22170.2,-88.982
500000.0,14.949,21289.6,-88.961
600000.0,14.931,17761.8,-88.958
640000.0,14.933,16649.6,-88.959
666000.0,14.934,15998.4,-88.957
800000.0,14.944,13309.7,-88.948
960000.0,14.963,11077.1,-88.904
1000000.0,15.246,10436.7,-88.907
