Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,12.313,12923000.0,-90.321
1200.0,11.488,11416100.0,-81.502
1250.0,11.298,11147700.0,-81.647
1500.0,10.483,10068900.0,-84.387
1600.0,10.795,9205370.0,-87.313
1660.0,11.004,8711660.0,-88.596
2000.0,12.188,6528660.0,-90.808
2400.0,12.213,5432660.0,-89.524
2500.0,12.24,5200110.0,-89.255
3000.0,12.093,4385340.0,-91.745
3200.0,12.074,4118340.0,-91.073
3330.0,12.076,3957140.0,-90.675
4000.0,12.215,3257670.0,-89.17
4800.0,12.182,2721880.0,-89.263
5000.0,12.171,2614300.0,-89.279
6000.0,12.242,2166560.0,-89.43
6400.0,12.22,2034650.0,-89.424
6660.0,12.208,1957290.0,-89.421
8000.0,12.154,1636400.0,-89.409
9600.0,12.137,1365970.0,-89.779
10000.0,12.135,1311300.0,-89.88
12000.0,12.098,1096080.0,-89.606
12500.0,12.108,1051370.0,-89.62
15000.0,12.146,873452.0,-89.684
16000.0,12.138,819437.0,-89.579
16600.0,12.134,790043.0,-89.514
20000.0,12.121,656364.0,-89.147
24000.0,12.078,548956.0,-89.414
25000.0,12.071,527320.0,-89.486
30000.0,12.122,437552.0,-89.378
32000.0,12.095,411121.0,-89.634
33300.0,12.085,395424.0,-89.818
40000.0,12.118,328285.0,-90.811
48000.0,12.07,274676.0,-89.815
50000.0,12.072,263642.0,-89.589
60000.0,12.022,220602.0,-89.393
64000.0,12.016,206928.0,-89.374
66600.0,12.011,198919.0,-89.364
80000.0,11.992,165859.0,-89.318
96000.0,11.983,138329.0,-89.343
100000.0,11.981,132813.0,-89.342
120000.0,11.964,110836.0,-89.335
125000.0,11.966,106391.0,-89.325
150000.0,11.969,88632.4,-89.284
160000.0,11.954,83197.3,-89.266
166000.0,11.945,80249.9,-89.255
200000.0,11.905,66832.3,-89.198
240000.0,11.89,55762.8,-89.181
250000.0,11.887,53545.4,-89.178
300000.0,11.863,44711.1,-89.158
320000.0,11.866,41907.4,-89.17
333000.0,11.867,40267.7,-89.175
400000.0,11.871,33510.4,-89.207
480000.0,11.854,27964.9,-89.106
500000.0,11.851,26853.7,-89.081
600000.0,11.838,22402.7,-89.081
640000.0,11.841,20997.6,-89.082
666000.0,11.842,20175.1,-89.079
800000.0,11.852,16781.6,-89.075
960000.0,11.869,13965.1,-89.025
1000000.0,12.156,13090.1,-89.032
