Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.529,11763100.0,-90.284
1200.0,12.705,10340500.0,-82.258
1250.0,12.515,10082800.0,-82.392
1500.0,11.702,9033340.0,-84.911
1600.0,12.008,8274910.0,-87.529
1660.0,12.214,7848400.0,-88.707
2000.0,13.394,5940320.0,-90.673
2400.0,13.418,4937570.0,-89.471
2500.0,13.453,4731130.0,-89.278
3000.0,13.303,3986570.0,-91.547
3200.0,13.284,3743380.0,-90.927
3330.0,13.287,3596760.0,-90.566
4000.0,13.425,2964000.0,-89.207
4800.0,13.391,2475840.0,-89.273
5000.0,13.38,2378690.0,-89.29
6000.0,13.448,1972220.0,-89.429
6400.0,13.427,1851950.0,-89.421
6660.0,13.414,1781390.0,-89.418
8000.0,13.359,1489090.0,-89.406
9600.0,13.341,1242850.0,-89.74
10000.0,13.339,1193180.0,-89.828
12000.0,13.3,997086.0,-89.571
12500.0,13.31,956580.0,-89.587
15000.0,13.345,795033.0,-89.643
16000.0,13.337,745815.0,-89.544
16600.0,13.332,719127.0,-89.485
20000.0,13.317,597473.0,-89.147
24000.0,13.272,499624.0,-89.385
25000.0,13.264,479928.0,-89.452
30000.0,13.313,398456.0,-89.348
32000.0,13.287,374334.0,-89.581
33300.0,13.275,360024.0,-89.747
40000.0,13.305,299045.0,-90.649
48000.0,13.255,250156.0,-89.737
50000.0,13.256,240120.0,-89.531
60000.0,13.204,200885.0,-89.349
64000.0,13.196,188441.0,-89.332
66600.0,13.191,181153.0,-89.32
80000.0,13.17,151050.0,-89.276
96000.0,13.157,126004.0,-89.297
100000.0,13.154,120984.0,-89.295
120000.0,13.135,100973.0,-89.288
125000.0,13.135,96926.9,-89.278
150000.0,13.136,80766.7,-89.238
160000.0,13.119,75814.5,-89.222
166000.0,13.11,73126.1,-89.211
200000.0,13.067,60894.3,-89.158
240000.0,13.05,50811.9,-89.142
250000.0,13.046,48793.5,-89.139
300000.0,13.02,40742.9,-89.119
320000.0,13.021,38194.1,-89.129
333000.0,13.022,36700.9,-89.134
400000.0,13.024,30548.3,-89.165
480000.0,13.005,25492.8,-89.069
500000.0,13.002,24479.8,-89.045
600000.0,12.988,20421.4,-89.044
640000.0,12.99,19141.5,-89.045
666000.0,12.992,18392.2,-89.041
800000.0,13.003,15298.4,-89.036
960000.0,13.022,12730.0,-88.988
1000000.0,13.317,11949.5,-88.993
