Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.232,10442900.0,-90.309
1200.0,14.387,9136330.0,-83.035
1250.0,14.206,8898830.0,-83.331
1500.0,13.401,7907530.0,-85.439
1600.0,13.708,7254390.0,-87.854
1660.0,13.908,6894600.0,-88.834
2000.0,15.089,5271220.0,-90.598
2400.0,15.11,4382980.0,-89.579
2500.0,15.144,4203490.0,-89.355
3000.0,14.992,3536560.0,-91.344
3200.0,14.977,3320540.0,-90.814
3330.0,14.979,3190630.0,-90.485
4000.0,15.114,2631890.0,-89.266
4800.0,15.079,2198860.0,-89.32
5000.0,15.07,2111860.0,-89.343
6000.0,15.138,1752100.0,-89.464
6400.0,15.116,1645010.0,-89.454
6660.0,15.103,1582210.0,-89.45
8000.0,15.048,1322030.0,-89.435
9600.0,15.03,1103280.0,-89.731
10000.0,15.026,1059130.0,-89.805
12000.0,14.987,884995.0,-89.576
12500.0,14.996,849067.0,-89.586
15000.0,15.03,705928.0,-89.63
16000.0,15.021,662190.0,-89.542
16600.0,15.016,638500.0,-89.487
20000.0,14.999,530472.0,-89.182
24000.0,14.953,443487.0,-89.388
25000.0,14.944,425999.0,-89.446
30000.0,14.991,353868.0,-89.35
32000.0,14.963,332388.0,-89.553
33300.0,14.952,319667.0,-89.699
40000.0,14.979,265630.0,-90.493
48000.0,14.925,222153.0,-89.68
50000.0,14.926,213248.0,-89.497
60000.0,14.871,178364.0,-89.33
64000.0,14.863,167317.0,-89.312
66600.0,14.857,160838.0,-89.302
80000.0,14.833,134115.0,-89.259
96000.0,14.816,111890.0,-89.274
100000.0,14.813,107434.0,-89.271
120000.0,14.79,89671.2,-89.264
125000.0,14.79,86082.7,-89.253
150000.0,14.788,71749.9,-89.214
160000.0,14.77,67344.7,-89.2
166000.0,14.76,64952.1,-89.191
200000.0,14.713,54080.8,-89.141
240000.0,14.694,45128.2,-89.125
250000.0,14.689,43336.4,-89.121
300000.0,14.659,36187.6,-89.103
320000.0,14.659,33925.2,-89.109
333000.0,14.659,32600.1,-89.115
400000.0,14.66,27139.5,-89.143
480000.0,14.639,22648.2,-89.055
500000.0,14.635,21747.8,-89.034
600000.0,14.62,18142.0,-89.032
640000.0,14.622,17005.1,-89.032
666000.0,14.624,16339.5,-89.03
800000.0,14.635,13591.9,-89.022
960000.0,14.656,11310.9,-88.978
1000000.0,14.947,10646.3,-88.972
