Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.239,10438100.0,-90.288
1200.0,14.411,9130860.0,-83.233
1250.0,14.236,8880800.0,-83.299
1500.0,13.422,7873730.0,-85.523
1600.0,13.725,7236850.0,-87.811
1660.0,13.924,6873900.0,-88.887
2000.0,15.123,5263400.0,-90.606
2400.0,15.143,4379230.0,-89.597
2500.0,15.174,4195920.0,-89.35
3000.0,15.025,3530260.0,-91.355
3200.0,15.004,3314540.0,-90.8
3330.0,15.007,3184950.0,-90.483
4000.0,15.145,2627510.0,-89.279
4800.0,15.108,2194620.0,-89.335
5000.0,15.099,2108230.0,-89.346
6000.0,15.166,1748890.0,-89.467
6400.0,15.145,1641950.0,-89.459
6660.0,15.132,1579270.0,-89.453
8000.0,15.078,1319670.0,-89.446
9600.0,15.059,1101180.0,-89.729
10000.0,15.055,1057190.0,-89.808
12000.0,15.015,883319.0,-89.579
12500.0,15.024,847506.0,-89.591
15000.0,15.06,704632.0,-89.633
16000.0,15.05,660980.0,-89.547
16600.0,15.046,637311.0,-89.494
20000.0,15.03,529483.0,-89.189
24000.0,14.982,442656.0,-89.393
25000.0,14.974,425192.0,-89.452
30000.0,15.021,353210.0,-89.356
32000.0,14.992,331760.0,-89.56
33300.0,14.981,319057.0,-89.708
40000.0,15.009,265128.0,-90.501
48000.0,14.955,221718.0,-89.69
50000.0,14.956,212835.0,-89.505
60000.0,14.901,178014.0,-89.34
64000.0,14.892,166984.0,-89.323
66600.0,14.887,160524.0,-89.313
80000.0,14.863,133850.0,-89.269
96000.0,14.847,111666.0,-89.284
100000.0,14.844,107219.0,-89.282
120000.0,14.821,89486.7,-89.272
125000.0,14.821,85907.7,-89.261
150000.0,14.819,71600.7,-89.224
160000.0,14.801,67207.4,-89.208
166000.0,14.791,64818.8,-89.198
200000.0,14.744,53968.8,-89.148
240000.0,14.724,45033.8,-89.133
250000.0,14.72,43245.0,-89.129
300000.0,14.69,36110.0,-89.11
320000.0,14.691,33853.0,-89.119
333000.0,14.691,32530.9,-89.122
400000.0,14.691,27081.2,-89.149
480000.0,14.671,22599.0,-89.063
500000.0,14.667,21700.5,-89.042
600000.0,14.652,18102.1,-89.039
640000.0,14.654,16967.7,-89.04
666000.0,14.656,16303.5,-89.038
800000.0,14.668,13561.5,-89.03
960000.0,14.689,11285.0,-88.986
1000000.0,14.976,10625.9,-88.983
