Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.314,10384500.0,-90.221
1200.0,14.492,9074700.0,-83.227
1250.0,14.301,8842280.0,-83.322
1500.0,13.491,7823590.0,-85.639
1600.0,13.8,7205400.0,-87.823
1660.0,14.012,6839880.0,-88.837
2000.0,15.185,5238850.0,-90.586
2400.0,15.225,4355470.0,-89.535
2500.0,15.241,4176140.0,-89.359
3000.0,15.092,3513740.0,-91.349
3200.0,15.071,3299380.0,-90.795
3330.0,15.076,3170230.0,-90.486
4000.0,15.21,2615580.0,-89.284
4800.0,15.174,2184860.0,-89.341
5000.0,15.167,2098350.0,-89.357
6000.0,15.236,1741050.0,-89.47
6400.0,15.213,1634580.0,-89.463
6660.0,15.199,1572110.0,-89.457
8000.0,15.144,1313410.0,-89.437
9600.0,15.123,1096210.0,-89.738
10000.0,15.123,1052360.0,-89.812
12000.0,15.083,879324.0,-89.581
12500.0,15.091,843614.0,-89.594
15000.0,15.126,701427.0,-89.639
16000.0,15.117,657987.0,-89.553
16600.0,15.112,634421.0,-89.499
20000.0,15.096,527080.0,-89.198
24000.0,15.049,440615.0,-89.403
25000.0,15.04,423244.0,-89.463
30000.0,15.088,351586.0,-89.368
32000.0,15.06,330234.0,-89.573
33300.0,15.049,317586.0,-89.719
40000.0,15.076,263895.0,-90.51
48000.0,15.024,220690.0,-89.706
50000.0,15.025,211845.0,-89.522
60000.0,14.97,177174.0,-89.36
64000.0,14.962,166191.0,-89.343
66600.0,14.957,159761.0,-89.334
80000.0,14.934,133206.0,-89.292
96000.0,14.918,111125.0,-89.31
100000.0,14.915,106698.0,-89.308
120000.0,14.893,89046.4,-89.302
125000.0,14.894,85482.9,-89.292
150000.0,14.892,71243.8,-89.256
160000.0,14.875,66866.3,-89.24
166000.0,14.865,64491.1,-89.231
200000.0,14.82,53692.5,-89.184
240000.0,14.801,44799.1,-89.168
250000.0,14.797,43019.4,-89.164
300000.0,14.768,35919.2,-89.147
320000.0,14.769,33673.2,-89.156
333000.0,14.769,32357.5,-89.159
400000.0,14.771,26935.3,-89.186
480000.0,14.75,22476.4,-89.1
500000.0,14.747,21582.5,-89.079
600000.0,14.732,18003.0,-89.077
640000.0,14.735,16874.7,-89.077
666000.0,14.737,16214.1,-89.075
800000.0,14.749,13487.3,-89.067
960000.0,14.769,11224.1,-89.023
1000000.0,15.059,10567.1,-89.015
