Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.553,11752300.0,-90.28
1200.0,12.722,10330300.0,-82.276
1250.0,12.533,10070600.0,-82.416
1500.0,11.721,9020100.0,-84.948
1600.0,12.025,8265410.0,-87.545
1660.0,12.233,7833540.0,-88.707
2000.0,13.411,5932900.0,-90.685
2400.0,13.435,4929940.0,-89.535
2500.0,13.469,4726370.0,-89.279
3000.0,13.319,3981810.0,-91.538
3200.0,13.3,3739240.0,-90.927
3330.0,13.302,3592780.0,-90.555
4000.0,13.437,2960330.0,-89.204
4800.0,13.406,2473010.0,-89.268
5000.0,13.397,2375850.0,-89.297
6000.0,13.465,1970000.0,-89.433
6400.0,13.442,1849840.0,-89.421
6660.0,13.429,1779350.0,-89.42
8000.0,13.376,1487470.0,-89.414
9600.0,13.355,1241370.0,-89.749
10000.0,13.354,1191750.0,-89.83
12000.0,13.317,995994.0,-89.577
12500.0,13.325,955480.0,-89.59
15000.0,13.361,794089.0,-89.65
16000.0,13.352,744965.0,-89.549
16600.0,13.348,718283.0,-89.49
20000.0,13.333,596748.0,-89.153
24000.0,13.289,498996.0,-89.394
25000.0,13.28,479344.0,-89.457
30000.0,13.33,397964.0,-89.354
32000.0,13.303,373866.0,-89.589
33300.0,13.292,359570.0,-89.753
40000.0,13.322,298666.0,-90.653
48000.0,13.272,249827.0,-89.745
50000.0,13.273,239809.0,-89.537
60000.0,13.221,200618.0,-89.356
64000.0,13.213,188184.0,-89.338
66600.0,13.209,180907.0,-89.327
80000.0,13.188,150841.0,-89.282
96000.0,13.175,125827.0,-89.302
100000.0,13.173,120812.0,-89.299
120000.0,13.153,100826.0,-89.292
125000.0,13.154,96788.4,-89.281
150000.0,13.155,80649.0,-89.24
160000.0,13.138,75703.9,-89.222
166000.0,13.129,73018.3,-89.213
200000.0,13.086,60804.2,-89.158
240000.0,13.069,50735.8,-89.144
250000.0,13.066,48719.7,-89.142
300000.0,13.039,40681.5,-89.122
320000.0,13.04,38135.4,-89.131
333000.0,13.041,36644.3,-89.136
400000.0,13.043,30500.6,-89.166
480000.0,13.025,25453.0,-89.068
500000.0,13.021,24441.5,-89.044
600000.0,13.008,20389.3,-89.035
640000.0,13.01,19111.4,-89.038
666000.0,13.011,18363.2,-89.032
800000.0,13.022,15274.3,-89.023
960000.0,13.04,12710.3,-88.981
1000000.0,13.327,11938.6,-88.988
