Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.505,9641500.0,-89.988
1200.0,15.688,8395320.0,-83.519
1250.0,15.493,8171690.0,-83.632
1500.0,14.669,7216340.0,-85.724
1600.0,14.972,6636390.0,-87.799
1660.0,15.2,6320840.0,-88.682
2000.0,16.363,4865210.0,-90.375
2400.0,16.379,4045790.0,-89.378
2500.0,16.402,3880590.0,-89.208
3000.0,16.246,3265370.0,-91.068
3200.0,16.223,3065050.0,-90.571
3330.0,16.224,2945430.0,-90.266
4000.0,16.359,2432130.0,-89.153
4800.0,16.319,2031980.0,-89.213
5000.0,16.308,1951880.0,-89.222
6000.0,16.368,1620510.0,-89.335
6400.0,16.344,1521420.0,-89.326
6660.0,16.329,1463280.0,-89.324
8000.0,16.267,1222880.0,-89.313
9600.0,16.242,1020650.0,-89.583
10000.0,16.239,979915.0,-89.654
12000.0,16.191,818897.0,-89.441
12500.0,16.199,785731.0,-89.454
15000.0,16.228,653614.0,-89.496
16000.0,16.216,613162.0,-89.415
16600.0,16.21,591248.0,-89.366
20000.0,16.189,491323.0,-89.086
24000.0,16.137,410782.0,-89.277
25000.0,16.127,394585.0,-89.33
30000.0,16.17,327959.0,-89.241
32000.0,16.14,308029.0,-89.433
33300.0,16.127,296253.0,-89.567
40000.0,16.149,246298.0,-90.305
48000.0,16.092,205978.0,-89.551
50000.0,16.092,197738.0,-89.381
60000.0,16.032,165395.0,-89.227
64000.0,16.022,155159.0,-89.21
66600.0,16.015,149157.0,-89.203
80000.0,15.985,124406.0,-89.161
96000.0,15.964,103809.0,-89.173
100000.0,15.96,99679.9,-89.17
120000.0,15.932,83211.1,-89.162
125000.0,15.931,79889.2,-89.153
150000.0,15.924,66603.3,-89.117
160000.0,15.904,62518.3,-89.103
166000.0,15.893,60299.2,-89.094
200000.0,15.842,50211.4,-89.046
240000.0,15.818,41906.8,-89.031
250000.0,15.812,40243.5,-89.027
300000.0,15.778,33609.8,-89.01
320000.0,15.777,31511.2,-89.017
333000.0,15.778,30283.2,-89.023
400000.0,15.774,25217.3,-89.044
480000.0,15.749,21046.2,-88.963
500000.0,15.744,20210.5,-88.943
600000.0,15.726,16861.4,-88.94
640000.0,15.728,15805.6,-88.938
666000.0,15.726,15187.5,-88.937
800000.0,15.741,12635.4,-88.928
960000.0,15.762,10515.8,-88.885
1000000.0,16.047,9913.99,-88.888
