Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.378,11894900.0,-90.264
1200.0,12.557,10467100.0,-82.158
1250.0,12.367,10201200.0,-82.332
1500.0,11.55,9150800.0,-84.889
1600.0,11.859,8380230.0,-87.502
1660.0,12.071,7942340.0,-88.696
2000.0,13.249,6005010.0,-90.699
2400.0,13.272,4996770.0,-89.537
2500.0,13.303,4784590.0,-89.269
3000.0,13.153,4030910.0,-91.568
3200.0,13.134,3785650.0,-90.945
3330.0,13.136,3637620.0,-90.569
4000.0,13.276,2997200.0,-89.2
4800.0,13.239,2503830.0,-89.278
5000.0,13.232,2405510.0,-89.284
6000.0,13.299,1994440.0,-89.429
6400.0,13.278,1872700.0,-89.419
6660.0,13.265,1801340.0,-89.415
8000.0,13.208,1505630.0,-89.408
9600.0,13.192,1256540.0,-89.746
10000.0,13.19,1206580.0,-89.832
12000.0,13.151,1008360.0,-89.578
12500.0,13.161,967381.0,-89.589
15000.0,13.197,803977.0,-89.647
16000.0,13.188,754199.0,-89.548
16600.0,13.183,727204.0,-89.489
20000.0,13.169,604173.0,-89.148
24000.0,13.125,505244.0,-89.391
25000.0,13.117,485330.0,-89.459
30000.0,13.166,402897.0,-89.355
32000.0,13.139,378525.0,-89.592
33300.0,13.128,364051.0,-89.759
40000.0,13.157,302369.0,-90.671
48000.0,13.108,252942.0,-89.752
50000.0,13.11,242791.0,-89.545
60000.0,13.058,203122.0,-89.362
64000.0,13.05,190544.0,-89.346
66600.0,13.046,183164.0,-89.334
80000.0,13.025,152728.0,-89.291
96000.0,13.012,127394.0,-89.314
100000.0,13.01,122319.0,-89.312
120000.0,12.991,102082.0,-89.306
125000.0,12.992,97991.7,-89.296
150000.0,12.994,81650.2,-89.258
160000.0,12.977,76643.3,-89.241
166000.0,12.968,73924.8,-89.23
200000.0,12.926,61559.8,-89.177
240000.0,12.909,51364.4,-89.162
250000.0,12.906,49322.3,-89.159
300000.0,12.88,41183.9,-89.141
320000.0,12.881,38604.8,-89.15
333000.0,12.882,37095.8,-89.156
400000.0,12.885,30875.3,-89.188
480000.0,12.867,25764.9,-89.092
500000.0,12.864,24740.8,-89.069
600000.0,12.851,20638.4,-89.069
640000.0,12.853,19344.6,-89.07
666000.0,12.855,18587.2,-89.066
800000.0,12.867,15459.9,-89.063
960000.0,12.886,12864.0,-89.016
1000000.0,13.181,12072.4,-89.021
