Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.295,9773040.0,-90.06
1200.0,15.476,8511380.0,-83.443
1250.0,15.271,8285560.0,-83.552
1500.0,14.47,7324620.0,-85.687
1600.0,14.752,6734510.0,-87.769
1660.0,14.953,6409960.0,-88.759
2000.0,16.143,4930510.0,-90.386
2400.0,16.151,4105830.0,-89.421
2500.0,16.186,3933220.0,-89.208
3000.0,16.027,3308630.0,-91.084
3200.0,16.01,3106370.0,-90.584
3330.0,16.009,2985060.0,-90.28
4000.0,16.141,2464970.0,-89.15
4800.0,16.097,2059350.0,-89.215
5000.0,16.09,1978270.0,-89.219
6000.0,16.152,1642070.0,-89.338
6400.0,16.129,1541780.0,-89.33
6660.0,16.114,1482950.0,-89.326
8000.0,16.053,1239120.0,-89.313
9600.0,16.029,1034230.0,-89.597
10000.0,16.027,993050.0,-89.664
12000.0,15.981,829815.0,-89.451
12500.0,15.99,796275.0,-89.46
15000.0,16.019,662320.0,-89.503
16000.0,16.008,621359.0,-89.419
16600.0,16.002,599126.0,-89.372
20000.0,15.982,497872.0,-89.087
24000.0,15.93,416250.0,-89.282
25000.0,15.92,399863.0,-89.336
30000.0,15.963,332310.0,-89.247
32000.0,15.934,312139.0,-89.438
33300.0,15.921,300203.0,-89.576
40000.0,15.944,249558.0,-90.324
48000.0,15.887,208712.0,-89.561
50000.0,15.887,200361.0,-89.388
60000.0,15.827,167593.0,-89.231
64000.0,15.817,157216.0,-89.215
66600.0,15.81,151135.0,-89.206
80000.0,15.781,126054.0,-89.163
96000.0,15.761,105183.0,-89.177
100000.0,15.757,100997.0,-89.172
120000.0,15.73,84312.5,-89.168
125000.0,15.729,80944.7,-89.158
150000.0,15.721,67484.9,-89.122
160000.0,15.702,63341.5,-89.104
166000.0,15.691,61094.5,-89.097
200000.0,15.64,50873.3,-89.049
240000.0,15.616,42459.7,-89.033
250000.0,15.611,40774.7,-89.029
300000.0,15.577,34053.5,-89.011
320000.0,15.576,31926.4,-89.018
333000.0,15.575,30682.9,-89.024
400000.0,15.572,25549.3,-89.046
480000.0,15.547,21323.5,-88.963
500000.0,15.543,20476.9,-88.943
600000.0,15.525,17083.8,-88.94
640000.0,15.527,16014.1,-88.938
666000.0,15.528,15387.8,-88.936
800000.0,15.538,12802.1,-88.927
960000.0,15.558,10654.6,-88.882
1000000.0,15.841,10045.3,-88.886
