Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.629,9575360.0,-89.978
1200.0,15.796,8352020.0,-83.487
1250.0,15.599,8109710.0,-83.626
1500.0,14.796,7166720.0,-85.604
1600.0,15.081,6592210.0,-87.771
1660.0,15.31,6260370.0,-88.7
2000.0,16.467,4833820.0,-90.294
2400.0,16.474,4021050.0,-89.368
2500.0,16.508,3855820.0,-89.166
3000.0,16.352,3243930.0,-91.013
3200.0,16.33,3046270.0,-90.519
3330.0,16.33,2926600.0,-90.214
4000.0,16.459,2417340.0,-89.105
4800.0,16.416,2019800.0,-89.166
5000.0,16.406,1940080.0,-89.181
6000.0,16.466,1610890.0,-89.293
6400.0,16.442,1512460.0,-89.285
6660.0,16.426,1454610.0,-89.279
8000.0,16.365,1215710.0,-89.274
9600.0,16.339,1014580.0,-89.546
10000.0,16.335,974334.0,-89.612
12000.0,16.289,814282.0,-89.401
12500.0,16.295,781328.0,-89.411
15000.0,16.323,650010.0,-89.455
16000.0,16.311,609826.0,-89.372
16600.0,16.305,587996.0,-89.325
20000.0,16.283,488676.0,-89.046
24000.0,16.229,408591.0,-89.235
25000.0,16.218,392496.0,-89.289
30000.0,16.26,326255.0,-89.201
32000.0,16.229,306440.0,-89.392
33300.0,16.216,294722.0,-89.525
40000.0,16.237,245058.0,-90.26
48000.0,16.178,204948.0,-89.509
50000.0,16.177,196758.0,-89.339
60000.0,16.116,164583.0,-89.185
64000.0,16.105,154402.0,-89.169
66600.0,16.099,148436.0,-89.16
80000.0,16.067,123810.0,-89.12
96000.0,16.044,103323.0,-89.132
100000.0,16.04,99215.3,-89.13
120000.0,16.011,82829.8,-89.121
125000.0,16.009,79525.5,-89.112
150000.0,16.0,66307.5,-89.078
160000.0,15.98,62241.2,-89.062
166000.0,15.969,60032.0,-89.053
200000.0,15.916,49992.7,-89.006
240000.0,15.89,41727.7,-88.991
250000.0,15.885,40072.7,-88.987
300000.0,15.848,33470.4,-88.97
320000.0,15.847,31381.3,-88.977
333000.0,15.846,30159.0,-88.984
400000.0,15.84,25116.0,-89.005
480000.0,15.814,20963.5,-88.925
500000.0,15.809,20131.4,-88.905
600000.0,15.79,16796.9,-88.902
640000.0,15.791,15745.6,-88.901
666000.0,15.792,15130.2,-88.9
800000.0,15.801,12589.2,-88.891
960000.0,15.819,10478.3,-88.848
1000000.0,16.107,9879.57,-88.852
