Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.976,11391200.0,-90.23
1200.0,13.143,10005900.0,-82.496
1250.0,12.961,9743350.0,-82.654
1500.0,12.158,8711400.0,-85.067
1600.0,12.453,7980750.0,-87.581
1660.0,12.657,7567140.0,-88.69
2000.0,13.842,5748120.0,-90.654
2400.0,13.869,4784990.0,-89.507
2500.0,13.897,4580990.0,-89.276
3000.0,13.745,3858710.0,-91.474
3200.0,13.726,3623150.0,-90.881
3330.0,13.728,3481310.0,-90.526
4000.0,13.865,2869330.0,-89.214
4800.0,13.831,2398030.0,-89.265
5000.0,13.822,2302890.0,-89.293
6000.0,13.887,1909930.0,-89.431
6400.0,13.866,1793280.0,-89.418
6660.0,13.854,1724870.0,-89.416
8000.0,13.799,1441810.0,-89.403
9600.0,13.78,1203300.0,-89.732
10000.0,13.777,1155230.0,-89.811
12000.0,13.738,965450.0,-89.562
12500.0,13.747,926187.0,-89.577
15000.0,13.782,769833.0,-89.63
16000.0,13.773,722183.0,-89.535
16600.0,13.768,696344.0,-89.478
20000.0,13.753,578533.0,-89.15
24000.0,13.707,483760.0,-89.378
25000.0,13.699,464690.0,-89.444
30000.0,13.748,385867.0,-89.344
32000.0,13.72,362475.0,-89.567
33300.0,13.71,348622.0,-89.729
40000.0,13.738,289610.0,-90.602
48000.0,13.687,242247.0,-89.718
50000.0,13.688,232536.0,-89.517
60000.0,13.635,194526.0,-89.339
64000.0,13.627,182482.0,-89.322
66600.0,13.622,175418.0,-89.309
80000.0,13.6,146268.0,-89.266
96000.0,13.586,122020.0,-89.285
100000.0,13.583,117158.0,-89.282
120000.0,13.562,97784.1,-89.273
125000.0,13.563,93869.6,-89.262
150000.0,13.562,78226.9,-89.224
160000.0,13.545,73431.6,-89.207
166000.0,13.536,70825.6,-89.196
200000.0,13.491,58979.0,-89.142
240000.0,13.473,49215.5,-89.127
250000.0,13.469,47259.7,-89.123
300000.0,13.441,39464.9,-89.104
320000.0,13.442,36997.0,-89.113
333000.0,13.442,35550.6,-89.118
400000.0,13.443,29594.0,-89.148
480000.0,13.423,24698.0,-89.055
500000.0,13.419,23716.7,-89.032
600000.0,13.404,19785.9,-89.032
640000.0,13.406,18546.6,-89.033
666000.0,13.408,17820.6,-89.029
800000.0,13.418,14824.8,-89.025
960000.0,13.435,12338.2,-88.98
1000000.0,13.721,11597.8,-88.988
