Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.063,10563900.0,-90.265
1200.0,14.233,9245780.0,-83.062
1250.0,14.051,8998420.0,-83.236
1500.0,13.252,7985760.0,-85.593
1600.0,13.546,7339120.0,-87.814
1660.0,13.75,6971330.0,-88.811
2000.0,14.935,5327050.0,-90.609
2400.0,14.976,4429890.0,-89.522
2500.0,14.992,4246060.0,-89.351
3000.0,14.84,3573220.0,-91.373
3200.0,14.824,3354800.0,-90.821
3330.0,14.827,3223430.0,-90.491
4000.0,14.963,2658990.0,-89.28
4800.0,14.925,2221030.0,-89.34
5000.0,14.92,2133450.0,-89.353
6000.0,14.986,1769840.0,-89.47
6400.0,14.965,1661660.0,-89.46
6660.0,14.952,1598200.0,-89.456
8000.0,14.896,1335290.0,-89.437
9600.0,14.879,1114440.0,-89.741
10000.0,14.876,1069890.0,-89.818
12000.0,14.836,893904.0,-89.585
12500.0,14.845,857666.0,-89.595
15000.0,14.88,713043.0,-89.642
16000.0,14.87,668869.0,-89.552
16600.0,14.866,644939.0,-89.497
20000.0,14.85,535819.0,-89.19
24000.0,14.804,447939.0,-89.4
25000.0,14.795,430270.0,-89.457
30000.0,14.843,357408.0,-89.36
32000.0,14.815,335710.0,-89.567
33300.0,14.804,322857.0,-89.716
40000.0,14.831,268261.0,-90.52
48000.0,14.779,224356.0,-89.701
50000.0,14.78,215363.0,-89.514
60000.0,14.726,180129.0,-89.346
64000.0,14.716,168968.0,-89.328
66600.0,14.712,162429.0,-89.318
80000.0,14.688,135440.0,-89.275
96000.0,14.672,112987.0,-89.291
100000.0,14.669,108487.0,-89.287
120000.0,14.647,90545.8,-89.28
125000.0,14.647,86922.6,-89.27
150000.0,14.645,72444.1,-89.233
160000.0,14.628,67998.3,-89.217
166000.0,14.618,65582.6,-89.207
200000.0,14.572,54606.2,-89.157
240000.0,14.553,45564.2,-89.141
250000.0,14.549,43754.6,-89.137
300000.0,14.519,36535.8,-89.119
320000.0,14.52,34251.0,-89.126
333000.0,14.52,32913.5,-89.131
400000.0,14.521,27399.2,-89.159
480000.0,14.5,22865.1,-89.072
500000.0,14.496,21956.2,-89.05
600000.0,14.481,18315.9,-89.048
640000.0,14.484,17168.1,-89.049
666000.0,14.485,16496.1,-89.046
800000.0,14.496,13722.4,-89.039
960000.0,14.516,11419.9,-88.995
1000000.0,14.804,10749.7,-88.996
