Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.335,9747400.0,-90.212
1200.0,15.517,8494540.0,-83.62
1250.0,15.319,8261890.0,-83.753
1500.0,14.525,7290930.0,-85.975
1600.0,14.812,6709300.0,-88.004
1660.0,15.022,6380920.0,-88.885
2000.0,16.203,4910660.0,-90.552
2400.0,16.232,4082880.0,-89.569
2500.0,16.257,3915580.0,-89.368
3000.0,16.106,3292880.0,-91.243
3200.0,16.087,3091250.0,-90.731
3330.0,16.089,2970480.0,-90.439
4000.0,16.225,2452080.0,-89.32
4800.0,16.191,2048190.0,-89.363
5000.0,16.181,1967060.0,-89.38
6000.0,16.247,1632530.0,-89.488
6400.0,16.225,1532570.0,-89.479
6660.0,16.212,1473930.0,-89.474
8000.0,16.158,1231290.0,-89.461
9600.0,16.135,1027480.0,-89.738
10000.0,16.135,986418.0,-89.808
12000.0,16.094,824057.0,-89.592
12500.0,16.103,790672.0,-89.603
15000.0,16.137,657501.0,-89.646
16000.0,16.128,616770.0,-89.562
16600.0,16.122,594672.0,-89.512
20000.0,16.106,494039.0,-89.23
24000.0,16.058,412920.0,-89.422
25000.0,16.05,396636.0,-89.477
30000.0,16.097,329554.0,-89.387
32000.0,16.069,309511.0,-89.579
33300.0,16.057,297647.0,-89.714
40000.0,16.084,247379.0,-90.454
48000.0,16.031,206823.0,-89.699
50000.0,16.032,198543.0,-89.527
60000.0,15.976,166024.0,-89.374
64000.0,15.968,155729.0,-89.355
66600.0,15.963,149698.0,-89.347
80000.0,15.938,124815.0,-89.308
96000.0,15.922,104124.0,-89.322
100000.0,15.919,99975.8,-89.32
120000.0,15.895,83433.7,-89.309
125000.0,15.896,80096.3,-89.3
150000.0,15.893,66758.4,-89.264
160000.0,15.875,62656.2,-89.249
166000.0,15.865,60427.1,-89.242
200000.0,15.819,50302.4,-89.195
240000.0,15.799,41969.8,-89.179
250000.0,15.795,40301.6,-89.176
300000.0,15.765,33647.8,-89.159
320000.0,15.766,31543.3,-89.166
333000.0,15.766,30312.1,-89.173
400000.0,15.767,25233.4,-89.195
480000.0,15.748,21053.2,-89.113
500000.0,15.744,20215.7,-89.093
600000.0,15.731,16860.4,-89.091
640000.0,15.735,15802.8,-89.089
666000.0,15.737,15183.7,-89.088
800000.0,15.752,12628.0,-89.079
960000.0,15.778,10506.1,-89.035
1000000.0,16.069,9903.35,-89.031
