Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.373,11071400.0,-90.24
1200.0,13.556,9703820.0,-82.718
1250.0,13.363,9452390.0,-82.84
1500.0,12.55,8434360.0,-85.219
1600.0,12.851,7732630.0,-87.664
1660.0,13.069,7333660.0,-88.692
2000.0,14.246,5584780.0,-90.618
2400.0,14.28,4644250.0,-89.479
2500.0,14.296,4452490.0,-89.289
3000.0,14.146,3749220.0,-91.411
3200.0,14.127,3520710.0,-90.838
3330.0,14.129,3382580.0,-90.485
4000.0,14.262,2789700.0,-89.211
4800.0,14.229,2330480.0,-89.284
5000.0,14.22,2238430.0,-89.29
6000.0,14.286,1856450.0,-89.418
6400.0,14.264,1743220.0,-89.412
6660.0,14.251,1676780.0,-89.406
8000.0,14.197,1401460.0,-89.391
9600.0,14.177,1169370.0,-89.707
10000.0,14.173,1122940.0,-89.79
12000.0,14.133,938415.0,-89.548
12500.0,14.142,900285.0,-89.557
15000.0,14.177,748425.0,-89.61
16000.0,14.168,702090.0,-89.513
16600.0,14.162,676950.0,-89.46
20000.0,14.147,562486.0,-89.138
24000.0,14.1,470316.0,-89.36
25000.0,14.091,451774.0,-89.422
30000.0,14.138,375209.0,-89.322
32000.0,14.111,352456.0,-89.538
33300.0,14.099,338988.0,-89.696
40000.0,14.127,281635.0,-90.54
48000.0,14.074,235586.0,-89.681
50000.0,14.075,226140.0,-89.486
60000.0,14.021,189180.0,-89.313
64000.0,14.012,177454.0,-89.294
66600.0,14.007,170595.0,-89.284
80000.0,13.983,142257.0,-89.24
96000.0,13.967,118681.0,-89.256
100000.0,13.965,113957.0,-89.254
120000.0,13.942,95116.5,-89.246
125000.0,13.942,91312.0,-89.235
150000.0,13.941,76102.1,-89.197
160000.0,13.923,71434.9,-89.18
166000.0,13.913,68901.0,-89.17
200000.0,13.867,57377.0,-89.119
240000.0,13.848,47881.3,-89.102
250000.0,13.844,45979.5,-89.099
300000.0,13.814,38397.3,-89.08
320000.0,13.815,35996.6,-89.088
333000.0,13.815,34591.2,-89.093
400000.0,13.815,28797.0,-89.123
480000.0,13.793,24034.5,-89.032
500000.0,13.789,23079.6,-89.009
600000.0,13.773,19255.5,-89.009
640000.0,13.775,18049.5,-89.01
666000.0,13.776,17343.5,-89.007
800000.0,13.785,14428.9,-89.001
960000.0,13.802,12009.6,-88.957
1000000.0,14.088,11295.2,-88.965
