Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.628,9576060.0,-90.235
1200.0,15.804,8347910.0,-83.733
1250.0,15.603,8115290.0,-83.899
1500.0,14.804,7153270.0,-86.033
1600.0,15.098,6583850.0,-88.045
1660.0,15.317,6264500.0,-88.931
2000.0,16.495,4826270.0,-90.556
2400.0,16.512,4016590.0,-89.563
2500.0,16.544,3848310.0,-89.382
3000.0,16.393,3235940.0,-91.231
3200.0,16.375,3037600.0,-90.725
3330.0,16.375,2918480.0,-90.428
4000.0,16.51,2409770.0,-89.325
4800.0,16.476,2012620.0,-89.364
5000.0,16.466,1933010.0,-89.386
6000.0,16.533,1604360.0,-89.493
6400.0,16.511,1506060.0,-89.481
6660.0,16.499,1448400.0,-89.476
8000.0,16.441,1209900.0,-89.464
9600.0,16.424,1009410.0,-89.73
10000.0,16.42,969284.0,-89.801
12000.0,16.38,809712.0,-89.588
12500.0,16.389,776893.0,-89.597
15000.0,16.422,646117.0,-89.635
16000.0,16.412,606082.0,-89.554
16600.0,16.407,584357.0,-89.506
20000.0,16.39,485476.0,-89.222
24000.0,16.343,405786.0,-89.408
25000.0,16.334,389751.0,-89.46
30000.0,16.38,323871.0,-89.369
32000.0,16.351,304166.0,-89.555
33300.0,16.34,292512.0,-89.688
40000.0,16.365,243131.0,-90.416
48000.0,16.311,203277.0,-89.668
50000.0,16.311,195140.0,-89.498
60000.0,16.255,163180.0,-89.343
64000.0,16.246,153062.0,-89.328
66600.0,16.241,147138.0,-89.318
80000.0,16.214,122693.0,-89.275
96000.0,16.196,102360.0,-89.285
100000.0,16.192,98283.5,-89.282
120000.0,16.168,82027.6,-89.273
125000.0,16.167,78750.4,-89.263
150000.0,16.163,65642.4,-89.226
160000.0,16.144,61607.4,-89.209
166000.0,16.134,59420.1,-89.201
200000.0,16.086,49466.6,-89.153
240000.0,16.064,41276.8,-89.136
250000.0,16.06,39637.7,-89.132
300000.0,16.028,33096.9,-89.114
320000.0,16.027,31028.4,-89.121
333000.0,16.027,29817.7,-89.126
400000.0,16.026,24825.6,-89.147
480000.0,16.005,20715.3,-89.066
500000.0,16.0,19891.8,-89.045
600000.0,15.985,16592.4,-89.042
640000.0,15.988,15552.6,-89.04
666000.0,15.99,14943.7,-89.038
800000.0,16.002,12431.0,-89.029
960000.0,16.025,10344.3,-88.985
1000000.0,16.314,9754.76,-88.99
