Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.469,11811300.0,-90.275
1200.0,12.645,10385800.0,-82.236
1250.0,12.462,10128600.0,-82.383
1500.0,11.642,9075400.0,-84.937
1600.0,11.952,8313960.0,-87.529
1660.0,12.157,7881190.0,-88.682
2000.0,13.343,5963950.0,-90.688
2400.0,13.362,4962240.0,-89.558
2500.0,13.397,4751820.0,-89.282
3000.0,13.246,4002870.0,-91.562
3200.0,13.228,3759090.0,-90.944
3330.0,13.231,3612250.0,-90.571
4000.0,13.368,2975970.0,-89.214
4800.0,13.332,2486330.0,-89.286
5000.0,13.327,2388590.0,-89.289
6000.0,13.393,1980490.0,-89.434
6400.0,13.371,1859590.0,-89.425
6660.0,13.359,1788770.0,-89.421
8000.0,13.304,1495300.0,-89.402
9600.0,13.286,1247950.0,-89.741
10000.0,13.284,1198100.0,-89.833
12000.0,13.246,1001300.0,-89.577
12500.0,13.255,960550.0,-89.593
15000.0,13.29,798319.0,-89.646
16000.0,13.282,748925.0,-89.551
16600.0,13.277,722095.0,-89.49
20000.0,13.263,599924.0,-89.15
24000.0,13.218,501667.0,-89.389
25000.0,13.21,481901.0,-89.457
30000.0,13.259,400083.0,-89.354
32000.0,13.232,375855.0,-89.589
33300.0,13.221,361486.0,-89.754
40000.0,13.251,300240.0,-90.658
48000.0,13.201,251161.0,-89.747
50000.0,13.203,241091.0,-89.539
60000.0,13.151,201694.0,-89.357
64000.0,13.143,189203.0,-89.339
66600.0,13.138,181878.0,-89.328
80000.0,13.117,151656.0,-89.285
96000.0,13.104,126506.0,-89.305
100000.0,13.102,121463.0,-89.303
120000.0,13.082,101371.0,-89.297
125000.0,13.083,97309.6,-89.286
150000.0,13.084,81084.8,-89.247
160000.0,13.068,76113.4,-89.229
166000.0,13.059,73413.0,-89.219
200000.0,13.015,61134.7,-89.166
240000.0,12.999,51010.0,-89.149
250000.0,12.995,48983.6,-89.146
300000.0,12.969,40901.4,-89.127
320000.0,12.97,38341.9,-89.137
333000.0,12.971,36842.8,-89.141
400000.0,12.973,30665.7,-89.173
480000.0,12.955,25591.1,-89.076
500000.0,12.951,24574.0,-89.052
600000.0,12.937,20499.9,-89.051
640000.0,12.94,19215.2,-89.052
666000.0,12.941,18462.9,-89.047
800000.0,12.952,15357.3,-89.042
960000.0,12.971,12779.6,-88.994
1000000.0,13.266,11995.2,-88.999
