Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.573,10921200.0,-90.268
1200.0,13.75,9571370.0,-82.796
1250.0,13.553,9324150.0,-82.992
1500.0,12.741,8312980.0,-85.299
1600.0,13.05,7617020.0,-87.729
1660.0,13.265,7224630.0,-88.815
2000.0,14.437,5509660.0,-90.633
2400.0,14.482,4584080.0,-89.509
2500.0,14.496,4391840.0,-89.326
3000.0,14.34,3697590.0,-91.425
3200.0,14.325,3471660.0,-90.852
3330.0,14.327,3335860.0,-90.509
4000.0,14.466,2750370.0,-89.246
4800.0,14.429,2297430.0,-89.296
5000.0,14.421,2207090.0,-89.322
6000.0,14.488,1830840.0,-89.459
6400.0,14.466,1718940.0,-89.441
6660.0,14.453,1653320.0,-89.437
8000.0,14.399,1381650.0,-89.418
9600.0,14.377,1153140.0,-89.733
10000.0,14.376,1107040.0,-89.806
12000.0,14.336,925056.0,-89.567
12500.0,14.345,887519.0,-89.576
15000.0,14.381,737789.0,-89.626
16000.0,14.372,692133.0,-89.53
16600.0,14.366,667362.0,-89.476
20000.0,14.35,554472.0,-89.157
24000.0,14.304,463584.0,-89.375
25000.0,14.295,445318.0,-89.435
30000.0,14.343,369864.0,-89.336
32000.0,14.315,347438.0,-89.551
33300.0,14.304,334146.0,-89.702
40000.0,14.331,277630.0,-90.537
48000.0,14.278,232222.0,-89.684
50000.0,14.279,222913.0,-89.491
60000.0,14.225,186464.0,-89.317
64000.0,14.217,174909.0,-89.303
66600.0,14.211,168147.0,-89.292
80000.0,14.187,140221.0,-89.244
96000.0,14.171,116979.0,-89.262
100000.0,14.168,112326.0,-89.258
120000.0,14.146,93754.9,-89.248
125000.0,14.146,90003.6,-89.239
150000.0,14.144,75012.8,-89.2
160000.0,14.126,70412.3,-89.183
166000.0,14.116,67913.1,-89.173
200000.0,14.07,56553.4,-89.122
240000.0,14.05,47193.3,-89.105
250000.0,14.046,45319.1,-89.101
300000.0,14.016,37846.4,-89.082
320000.0,14.016,35479.5,-89.09
333000.0,14.017,34095.0,-89.094
400000.0,14.017,28384.7,-89.123
480000.0,13.995,23689.3,-89.033
500000.0,13.991,22748.4,-89.011
600000.0,13.975,18978.9,-89.01
640000.0,13.977,17789.9,-89.011
666000.0,13.978,17094.2,-89.007
800000.0,13.988,14221.0,-89.001
960000.0,14.005,11836.3,-88.957
1000000.0,14.292,11134.4,-88.958
