Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.684,10838900.0,-90.281
1200.0,13.84,9499030.0,-82.9
1250.0,13.666,9246040.0,-83.064
1500.0,12.827,8236340.0,-85.338
1600.0,13.157,7553040.0,-87.781
1660.0,13.362,7170740.0,-88.825
2000.0,14.553,5466710.0,-90.643
2400.0,14.585,4544080.0,-89.576
2500.0,14.608,4357390.0,-89.329
3000.0,14.459,3667990.0,-91.415
3200.0,14.44,3443420.0,-90.854
3330.0,14.442,3308830.0,-90.51
4000.0,14.577,2729260.0,-89.26
4800.0,14.545,2279300.0,-89.314
5000.0,14.536,2189730.0,-89.342
6000.0,14.604,1816350.0,-89.465
6400.0,14.581,1705250.0,-89.452
6660.0,14.568,1640190.0,-89.449
8000.0,14.512,1370500.0,-89.433
9600.0,14.494,1143630.0,-89.736
10000.0,14.492,1098140.0,-89.819
12000.0,14.454,917615.0,-89.58
12500.0,14.462,880320.0,-89.594
15000.0,14.497,731833.0,-89.642
16000.0,14.488,686517.0,-89.548
16600.0,14.483,661950.0,-89.496
20000.0,14.468,549944.0,-89.18
24000.0,14.422,459768.0,-89.397
25000.0,14.413,441655.0,-89.459
30000.0,14.461,366813.0,-89.362
32000.0,14.434,344554.0,-89.574
33300.0,14.422,331374.0,-89.727
40000.0,14.45,275314.0,-90.552
48000.0,14.399,230266.0,-89.716
50000.0,14.4,221036.0,-89.524
60000.0,14.346,184879.0,-89.356
64000.0,14.338,173426.0,-89.338
66600.0,14.333,166713.0,-89.328
80000.0,14.31,139008.0,-89.287
96000.0,14.295,115958.0,-89.304
100000.0,14.293,111340.0,-89.302
120000.0,14.272,92921.8,-89.296
125000.0,14.272,89202.9,-89.285
150000.0,14.271,74338.8,-89.249
160000.0,14.254,69777.4,-89.231
166000.0,14.245,67298.1,-89.223
200000.0,14.2,56033.9,-89.173
240000.0,14.182,46754.9,-89.158
250000.0,14.178,44896.5,-89.154
300000.0,14.149,37489.4,-89.137
320000.0,14.151,35142.8,-89.145
333000.0,14.151,33770.5,-89.149
400000.0,14.152,28111.5,-89.177
480000.0,14.132,23458.9,-89.089
500000.0,14.129,22526.2,-89.067
600000.0,14.114,18791.7,-89.064
640000.0,14.116,17614.0,-89.066
666000.0,14.118,16924.9,-89.062
800000.0,14.128,14079.1,-89.056
960000.0,14.146,11717.7,-89.012
1000000.0,14.437,11022.7,-89.004
