Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.585,9599120.0,-89.962
1200.0,15.725,8375860.0,-83.507
1250.0,15.554,8135730.0,-83.619
1500.0,14.727,7200560.0,-85.755
1600.0,15.032,6612360.0,-87.796
1660.0,15.222,6298080.0,-88.695
2000.0,16.414,4848850.0,-90.346
2400.0,16.432,4031990.0,-89.386
2500.0,16.46,3867310.0,-89.18
3000.0,16.305,3253460.0,-91.034
3200.0,16.283,3054010.0,-90.526
3330.0,16.284,2935530.0,-90.224
4000.0,16.408,2424610.0,-89.118
4800.0,16.37,2025550.0,-89.163
5000.0,16.359,1945530.0,-89.191
6000.0,16.419,1615300.0,-89.303
6400.0,16.395,1516630.0,-89.296
6660.0,16.38,1458800.0,-89.288
8000.0,16.317,1219000.0,-89.279
9600.0,16.293,1017630.0,-89.552
10000.0,16.289,976983.0,-89.622
12000.0,16.242,816469.0,-89.409
12500.0,16.25,783473.0,-89.421
15000.0,16.278,651777.0,-89.466
16000.0,16.267,611473.0,-89.383
16600.0,16.26,589601.0,-89.336
20000.0,16.239,489948.0,-89.055
24000.0,16.185,409671.0,-89.245
25000.0,16.175,393543.0,-89.3
30000.0,16.216,327112.0,-89.211
32000.0,16.186,307253.0,-89.4
33300.0,16.174,295495.0,-89.536
40000.0,16.195,245683.0,-90.273
48000.0,16.136,205476.0,-89.521
50000.0,16.136,197261.0,-89.35
60000.0,16.075,165005.0,-89.197
64000.0,16.064,154797.0,-89.178
66600.0,16.058,148809.0,-89.171
80000.0,16.027,124121.0,-89.13
96000.0,16.004,103579.0,-89.144
100000.0,16.0,99461.8,-89.14
120000.0,15.971,83035.1,-89.133
125000.0,15.97,79719.6,-89.123
150000.0,15.961,66466.4,-89.088
160000.0,15.941,62390.0,-89.071
166000.0,15.93,60177.3,-89.064
200000.0,15.878,50111.7,-89.017
240000.0,15.852,41826.8,-89.001
250000.0,15.847,40167.8,-88.998
300000.0,15.811,33549.3,-88.981
320000.0,15.809,31454.6,-88.987
333000.0,15.808,30229.1,-88.994
400000.0,15.803,25174.0,-89.016
480000.0,15.778,21011.7,-88.935
500000.0,15.773,20177.4,-88.915
600000.0,15.754,16835.1,-88.913
640000.0,15.755,15781.3,-88.911
666000.0,15.756,15164.3,-88.91
800000.0,15.765,12617.2,-88.901
960000.0,15.784,10501.6,-88.858
1000000.0,16.072,9901.13,-88.863
