Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.933,9399100.0,-89.972
1200.0,16.097,8197020.0,-83.628
1250.0,15.903,7956250.0,-83.781
1500.0,15.056,7019660.0,-85.726
1600.0,15.383,6459760.0,-87.803
1660.0,15.582,6148660.0,-88.677
2000.0,16.769,4746580.0,-90.332
2400.0,16.781,3951480.0,-89.356
2500.0,16.814,3786800.0,-89.19
3000.0,16.66,3184010.0,-91.005
3200.0,16.633,2989730.0,-90.508
3330.0,16.635,2873020.0,-90.218
4000.0,16.762,2373240.0,-89.132
4800.0,16.724,1982660.0,-89.177
5000.0,16.711,1904530.0,-89.204
6000.0,16.773,1581560.0,-89.316
6400.0,16.747,1484810.0,-89.305
6660.0,16.733,1428020.0,-89.3
8000.0,16.669,1193330.0,-89.288
9600.0,16.646,996030.0,-89.553
10000.0,16.64,956384.0,-89.626
12000.0,16.594,799205.0,-89.424
12500.0,16.601,766875.0,-89.43
15000.0,16.63,637988.0,-89.475
16000.0,16.617,598545.0,-89.394
16600.0,16.611,577118.0,-89.349
20000.0,16.588,479621.0,-89.073
24000.0,16.534,400993.0,-89.261
25000.0,16.525,385193.0,-89.315
30000.0,16.567,320181.0,-89.23
32000.0,16.537,300737.0,-89.415
33300.0,16.524,289222.0,-89.548
40000.0,16.545,240471.0,-90.268
48000.0,16.486,201102.0,-89.534
50000.0,16.486,193060.0,-89.368
60000.0,16.425,161471.0,-89.219
64000.0,16.415,151474.0,-89.204
66600.0,16.409,145617.0,-89.192
80000.0,16.378,121450.0,-89.153
96000.0,16.356,101344.0,-89.167
100000.0,16.352,97315.7,-89.165
120000.0,16.323,81239.7,-89.158
125000.0,16.322,77997.4,-89.148
150000.0,16.314,65030.7,-89.111
160000.0,16.294,61039.5,-89.098
166000.0,16.283,58872.3,-89.09
200000.0,16.231,49019.0,-89.044
240000.0,16.206,40912.4,-89.029
250000.0,16.201,39288.9,-89.026
300000.0,16.165,32811.9,-89.008
320000.0,16.164,30763.9,-89.016
333000.0,16.163,29564.9,-89.022
400000.0,16.159,24619.3,-89.043
480000.0,16.134,20546.5,-88.962
500000.0,16.13,19730.7,-88.942
600000.0,16.112,16460.4,-88.94
640000.0,16.114,15429.6,-88.937
666000.0,16.116,14825.5,-88.934
800000.0,16.126,12333.9,-88.925
960000.0,16.148,10264.4,-88.88
1000000.0,16.432,9683.52,-88.884
