Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,12.96,12277500.0,-90.283
1200.0,12.143,10819400.0,-81.885
1250.0,11.949,10553800.0,-82.097
1500.0,11.134,9486570.0,-84.715
1600.0,11.439,8686030.0,-87.437
1660.0,11.649,8227450.0,-88.644
2000.0,12.831,6200890.0,-90.72
2400.0,12.864,5157300.0,-89.555
2500.0,12.884,4940240.0,-89.262
3000.0,12.736,4164320.0,-91.639
3200.0,12.717,3910680.0,-90.992
3330.0,12.718,3757860.0,-90.609
4000.0,12.857,3095040.0,-89.19
4800.0,12.821,2585960.0,-89.255
5000.0,12.812,2483740.0,-89.281
6000.0,12.882,2058840.0,-89.427
6400.0,12.861,1933420.0,-89.419
6660.0,12.848,1859860.0,-89.416
8000.0,12.794,1554900.0,-89.406
9600.0,12.777,1297650.0,-89.764
10000.0,12.775,1245870.0,-89.847
12000.0,12.738,1041230.0,-89.582
12500.0,12.747,998853.0,-89.597
15000.0,12.783,830050.0,-89.657
16000.0,12.775,778659.0,-89.557
16600.0,12.77,750778.0,-89.494
20000.0,12.756,623754.0,-89.141
24000.0,12.712,521644.0,-89.393
25000.0,12.704,501092.0,-89.463
30000.0,12.755,415916.0,-89.356
32000.0,12.728,390776.0,-89.599
33300.0,12.717,375841.0,-89.772
40000.0,12.747,312107.0,-90.712
48000.0,12.698,261120.0,-89.765
50000.0,12.7,250644.0,-89.55
60000.0,12.649,209707.0,-89.362
64000.0,12.641,196715.0,-89.343
66600.0,12.636,189106.0,-89.332
80000.0,12.616,157682.0,-89.287
96000.0,12.604,131527.0,-89.31
100000.0,12.602,126286.0,-89.308
120000.0,12.583,105398.0,-89.302
125000.0,12.584,101173.0,-89.291
150000.0,12.586,84296.2,-89.251
160000.0,12.57,79130.8,-89.233
166000.0,12.561,76325.3,-89.223
200000.0,12.518,63563.0,-89.168
240000.0,12.502,53038.9,-89.151
250000.0,12.499,50931.6,-89.148
300000.0,12.473,42529.1,-89.129
320000.0,12.475,39865.5,-89.139
333000.0,12.476,38307.3,-89.145
400000.0,12.479,31882.9,-89.176
480000.0,12.46,26608.0,-89.08
500000.0,12.457,25551.0,-89.056
600000.0,12.443,21316.3,-89.057
640000.0,12.445,19980.0,-89.059
666000.0,12.447,19198.2,-89.055
800000.0,12.457,15969.6,-89.052
960000.0,12.474,13289.7,-89.006
1000000.0,12.769,12463.0,-89.012
