Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.174,10498600.0,-90.25
1200.0,14.36,9184260.0,-83.117
1250.0,14.152,8936690.0,-83.269
1500.0,13.347,7930200.0,-85.474
1600.0,13.645,7288250.0,-87.835
1660.0,13.855,6915720.0,-88.846
2000.0,15.037,5290790.0,-90.599
2400.0,15.054,4403370.0,-89.532
2500.0,15.091,4217600.0,-89.352
3000.0,14.941,3549370.0,-91.362
3200.0,14.923,3332700.0,-90.819
3330.0,14.925,3201770.0,-90.496
4000.0,15.063,2641490.0,-89.274
4800.0,15.026,2205920.0,-89.338
5000.0,15.018,2119040.0,-89.358
6000.0,15.085,1758120.0,-89.478
6400.0,15.064,1650640.0,-89.468
6660.0,15.051,1587580.0,-89.463
8000.0,14.997,1326640.0,-89.452
9600.0,14.979,1106750.0,-89.749
10000.0,14.976,1062740.0,-89.822
12000.0,14.936,887978.0,-89.593
12500.0,14.945,851896.0,-89.603
15000.0,14.979,708257.0,-89.649
16000.0,14.97,664371.0,-89.559
16600.0,14.965,640605.0,-89.507
20000.0,14.95,532201.0,-89.202
24000.0,14.903,444899.0,-89.41
25000.0,14.895,427352.0,-89.471
30000.0,14.943,354991.0,-89.375
32000.0,14.915,333427.0,-89.582
33300.0,14.904,320662.0,-89.729
40000.0,14.933,266448.0,-90.529
48000.0,14.88,222818.0,-89.715
50000.0,14.881,213884.0,-89.53
60000.0,14.827,178883.0,-89.366
64000.0,14.819,167795.0,-89.349
66600.0,14.814,161300.0,-89.339
80000.0,14.791,134489.0,-89.297
96000.0,14.775,112192.0,-89.314
100000.0,14.773,107722.0,-89.312
120000.0,14.752,89901.6,-89.306
125000.0,14.752,86302.5,-89.295
150000.0,14.751,71923.5,-89.26
160000.0,14.734,67507.1,-89.244
166000.0,14.724,65109.0,-89.235
200000.0,14.679,54206.9,-89.185
240000.0,14.66,45228.1,-89.17
250000.0,14.656,43431.2,-89.166
300000.0,14.628,36263.3,-89.149
320000.0,14.628,33996.0,-89.157
333000.0,14.629,32667.7,-89.161
400000.0,14.63,27193.1,-89.189
480000.0,14.61,22691.9,-89.102
500000.0,14.607,21789.6,-89.081
600000.0,14.592,18175.9,-89.078
640000.0,14.595,17036.8,-89.079
666000.0,14.596,16369.9,-89.077
800000.0,14.608,13617.0,-89.069
960000.0,14.628,11332.1,-89.026
1000000.0,14.918,10666.9,-89.017
